"Home","Away","Field","Age.Group","Gender"
"VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","VA RUSH 05B NERO U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"DYNAMO SC 05B ELITE U13 Boys VSL","FC RICHMOND FCR METRO BOYS U13 Boys VSL","Taylor Park #1","U13","Boys"
"TIDEWATER SHARKS 2005 CITY U13 Boys VSL","RSK CHESTERFIELD 05B ELITE BLUE U13 Boys VSL","Warhill Sports Complex #6","U13","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG WIZARDS U13 Boys VSL","YORKTOWN FC ARSENAL U13 Boys VSL","Warhill Sports Complex #5","U13","Boys"
"OBX STORM 05 BOYS ACADEMY U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","First Flight Middle School #1","U13","Boys"
"AFC05B01 U13 Boys VSL","SMITHFIELD SC FURY U13 Boys VSL","Cornland Park CPK9","U13","Boys"
"CUSC 2005 BLACK U13 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","Centerville Athletic Complex #11","U13","Boys"
"RICHMOND KICKERS U13 B SOUTH RED BULLS '05 1718 U13 Boys VSL","BEACHFC 05B PANTHERS U13 Boys VSL","Woodlake W4","U13","Boys"
"OLD DOMINION SC BRIGADE U13 Boys VSL","VA RUSH 05B AZUL U13 Boys VSL","PAAC #5","U13","Boys"
"POWHATAN FURY 05B U13 Boys VSL","MONTICELLO UNITED FIRE U13 Boys VSL","Fighting Creek Park #2","U13","Boys"
"AFC05B01 U13 Boys VSL","WESTERN BRANCH SC EVERTON 05 PHANTOMS U13 Boys VSL","Cornland Park CPK2","U13","Boys"
"BEACHFC 05B WHITE U13 Boys VSL","CUSC 2005 BLACK U13 Boys VSL","HRSC #5","U13","Boys"
"YORKTOWN FC ATTACK U13 Boys VSL","VIRGINIA BEACH CITY FC 05 ACADEMY I U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"SMITHFIELD SC FURY U13 Boys VSL","BEACHFC 05B WHITE U13 Boys VSL","Carrollton Nike Park #3","U13","Boys"
"VIRGINIA BEACH CITY FC 05 ACADEMY II U13 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","Norfolk Collegiate Turf #2","U13","Boys"
"AFC05B01 U13 Boys VSL","CUSC 2005 BLACK U13 Boys VSL","Cornland Park CPK1","U13","Boys"
"BAYSTARS FC TYPHOONS U13 Boys VSL","BEACHFC 05B PANTHERS U13 Boys VSL","BETHEL ELEMENTARY #1","U13","Boys"
"DYNAMO SC 05B ELITE U13 Boys VSL","TIDEWATER SHARKS 2005 CITY U13 Boys VSL","Courthouse Park 1A","U13","Boys"
"VA RUSH 05B AZUL U13 Boys VSL","POWHATAN FURY 05B U13 Boys VSL","HRSC #15","U13","Boys"
"OLD DOMINION SC BRIGADE U13 Boys VSL","POWHATAN FURY 05B U13 Boys VSL","BSCHS Main","U13","Boys"
"VA RUSH 05B NERO U13 Boys VSL","RICHMOND STRIKERS 05 ELITE BLACK U13 Boys VSL","HRSC #5","U13","Boys"
"YORKTOWN FC ARSENAL U13 Boys VSL","RICHMOND STRIKERS 05 PREMIER BLACK U13 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U13","Boys"
"OBX STORM 05 BOYS ACADEMY U13 Boys VSL","VIRGINIA LEGACY SC PENINSULA WIZARDS U13 Boys VSL","First Flight Middle School #1","U13","Boys"
"VA RUSH 05B AZUL U13 Boys VSL","BAYSTARS FC TYPHOONS U13 Boys VSL","HRSC #5","U13","Boys"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","Capital Park #1","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","FC RICHMOND METRO 04 BOYS U14 Boys VSL","Ukrop Park #4","U14","Boys"
"RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","United Training Center #2","U14","Boys"
"VA RUSH 04B NERO U14 Boys VSL","CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","HRSC #7","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","YORKTOWN FC REGIMENT U14 Boys VSL","Ukrop Park #3","U14","Boys"
"VIP UNITED FC X-PLOSION U14 Boys VSL","CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","Buckroe A","U14","Boys"
"BEACH FC 04B BLACK U14 Boys VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","HRSC #5","U14","Boys"
"WESTERN BRANCH SC ELITE U14 Boys VSL","RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","Western Branch Park #1","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","YORKTOWN FC CANNONS U14 Boys VSL","Warhill Sports Complex #8","U14","Boys"
"BEACHFC 04B WHITE U14 Boys VSL","AFC04B01 U14 Boys VSL","HRSC #19","U14","Boys"
"OLD DOMINION SC THUNDER U14 Boys VSL","SMITHFIELD SC HEAT U14 Boys VSL","PAAC #5","U14","Boys"
"TIDEWATER SHARKS 2004 CITY U14 Boys VSL","RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","Warhill Sports Complex #5","U14","Boys"
"DYNAMO SC 04B PREMIER U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","Taylor Park #1","U14","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","POWHATAN FURY 04B U14 Boys VSL","Warhill Sports Complex #5","U14","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","SOUTH LAWSON #1","U14","Boys"
"CUSC 2004 BLACK U14 Boys VSL","PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","Centerville Athletic Complex #11","U14","Boys"
"RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","Ukrop Park Turf #2","U14","Boys"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","BEACH FC 04B BLACK U14 Boys VSL","Capital Park #2","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","Ukrop Park Turf #2","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","FC RICHMOND METRO 04 BOYS U14 Boys VSL","Capital Park #2","U14","Boys"
"RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","DYNAMO SC 04B PREMIER U14 Boys VSL","Ukrop Park Turf #2","U14","Boys"
"POWHATAN FURY 04B U14 Boys VSL","YORKTOWN FC REGIMENT U14 Boys VSL","Fighting Creek Park #2","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","Capital Park #1","U14","Boys"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","WESTERN BRANCH SC ELITE U14 Boys VSL","Norfolk Collegiate Turf #2","U14","Boys"
"YORKTOWN FC CANNONS U14 Boys VSL","RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Boys"
"BEACHFC 04B WHITE U14 Boys VSL","SMITHFIELD SC HEAT U14 Boys VSL","HRSC #5","U14","Boys"
"AFC04B01 U14 Boys VSL","VA RUSH 04B NERO U14 Boys VSL","Cornland Park CPK1","U14","Boys"
"OLD DOMINION SC THUNDER U14 Boys VSL","CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","PAAC #6","U14","Boys"
"TIDEWATER SHARKS 2004 CITY U14 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","Warhill Sports Complex #6","U14","Boys"
"CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","CUSC 2004 BLACK U14 Boys VSL","SOUTH LAWSON #1","U14","Boys"
"PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","VIP UNITED FC X-PLOSION U14 Boys VSL","John Tyler Soccer Complex JT1","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","YORKTOWN FC CANNONS U14 Boys VSL","Capital Park #1","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","TIDEWATER SHARKS 2004 CITY U14 Boys VSL","Capital Park #2","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","POWHATAN FURY 04B U14 Boys VSL","Ukrop Park Turf #2","U14","Boys"
"RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","United Training Center #3","U14","Boys"
"BEACHFC 04B WHITE U14 Boys VSL","OLD DOMINION SC THUNDER U14 Boys VSL","HRSC #5","U14","Boys"
"CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","AFC04B01 U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"SMITHFIELD SC HEAT U14 Boys VSL","VA RUSH 04B NERO U14 Boys VSL","Carrollton Nike Park #3","U14","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","DYNAMO SC 04B PREMIER U14 Boys VSL","Warhill-TURF #1","U14","Boys"
"YORKTOWN FC REGIMENT U14 Boys VSL","RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Boys"
"CUSC 2004 BLACK U14 Boys VSL","VIP UNITED FC X-PLOSION U14 Boys VSL","Centerville Athletic Complex #11","U14","Boys"
"CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","John Tyler Soccer Complex JT1","U14","Boys"
"RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","Ukrop Park Turf #2","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","BEACH FC 04B BLACK U14 Boys VSL","Warhill Sports Complex #6","U14","Boys"
"FC RICHMOND METRO 04 BOYS U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","Huguenot Park #1","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","Capital Park #1","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","Ukrop Park #3","U14","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","CUSC 2004 BLACK U14 Boys VSL","SYAA #6","U14","Boys"
"VIP UNITED FC X-PLOSION U14 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","Buckroe A","U14","Boys"
"WESTERN BRANCH SC ELITE U14 Boys VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","Jolliff Middle School #1","U14","Boys"
"YORKTOWN FC CANNONS U14 Boys VSL","FC RICHMOND METRO 04 BOYS U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","Warhill Sports Complex #5","U14","Boys"
"SMITHFIELD SC HEAT U14 Boys VSL","AFC04B01 U14 Boys VSL","Carrollton Nike Park #3","U14","Boys"
"CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","BEACHFC 04B WHITE U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"OLD DOMINION SC THUNDER U14 Boys VSL","VA RUSH 04B NERO U14 Boys VSL","PAAC #6","U14","Boys"
"TIDEWATER SHARKS 2004 CITY U14 Boys VSL","POWHATAN FURY 04B U14 Boys VSL","Warhill Sports Complex #6","U14","Boys"
"DYNAMO SC 04B PREMIER U14 Boys VSL","YORKTOWN FC REGIMENT U14 Boys VSL","Taylor Park #1","U14","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","Warhill-TURF #1","U14","Boys"
"CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","Ukrop Park #4","U14","Boys"
"FC RICHMOND METRO 04 BOYS U14 Boys VSL","RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","Huguenot Park #1","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","YORKTOWN FC CANNONS U14 Boys VSL","Ukrop Park #4","U14","Boys"
"RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","TIDEWATER SHARKS 2004 CITY U14 Boys VSL","Ukrop Park #4","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","DYNAMO SC 04B PREMIER U14 Boys VSL","Capital Park #1","U14","Boys"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","Norfolk Collegiate Turf #2","U14","Boys"
"BEACH FC 04B BLACK U14 Boys VSL","WESTERN BRANCH SC ELITE U14 Boys VSL","HRSC #17","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","Warhill Sports Complex #7","U14","Boys"
"AFC04B01 U14 Boys VSL","OLD DOMINION SC THUNDER U14 Boys VSL","Cornland Park CPK2","U14","Boys"
"VA RUSH 04B NERO U14 Boys VSL","BEACHFC 04B WHITE U14 Boys VSL","HRSC #5","U14","Boys"
"CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","SMITHFIELD SC HEAT U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"YORKTOWN FC REGIMENT U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Boys"
"POWHATAN FURY 04B U14 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","Powhatan Middle School","U14","Boys"
"CUSC 2004 BLACK U14 Boys VSL","CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","Centerville Athletic Complex #11","U14","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","SOUTH LAWSON #1","U14","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","VIP UNITED FC X-PLOSION U14 Boys VSL","SYAA #6","U14","Boys"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","Capital Park #2","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","Capital Park #1","U14","Boys"
"FC RICHMOND METRO 04 BOYS U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","Huguenot Park #1","U14","Boys"
"RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","Capital Park #2","U14","Boys"
"BEACH FC 04B BLACK U14 Boys VSL","RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","HRSC #7","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","WESTERN BRANCH SC ELITE U14 Boys VSL","Warhill Sports Complex #7","U14","Boys"
"YORKTOWN FC CANNONS U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U14","Boys"
"VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","YORKTOWN FC REGIMENT U14 Boys VSL","Warhill Sports Complex #7","U14","Boys"
"TIDEWATER SHARKS 2004 CITY U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","Warhill Sports Complex #6","U14","Boys"
"POWHATAN FURY 04B U14 Boys VSL","DYNAMO SC 04B PREMIER U14 Boys VSL","Fighting Creek Park #2","U14","Boys"
"RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","WESTERN BRANCH SC ELITE U14 Boys VSL","Ukrop Park #3","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","Warhill Sports Complex #8","U14","Boys"
"FC RICHMOND METRO 04 BOYS U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","Huguenot Park #1","U14","Boys"
"RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","YORKTOWN FC CANNONS U14 Boys VSL","United Training Center #2","U14","Boys"
"RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","Ukrop Park #3","U14","Boys"
"DYNAMO SC 04B PREMIER U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","Courthouse Park #2","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","Warhill Turf 3 #3","U14","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","SYAA #6","U14","Boys"
"CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","VIP UNITED FC X-PLOSION U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","Capital Park #1","U14","Boys"
"RICHMOND KICKERS U14 B CENTRAL '04 1718 U14 Boys VSL","POWHATAN FURY 04B U14 Boys VSL","Ukrop Park #7","U14","Boys"
"DYNAMO SC 04B PREMIER U14 Boys VSL","TIDEWATER SHARKS 2004 CITY U14 Boys VSL","Taylor Park #1","U14","Boys"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","Norfolk Collegiate Turf #1","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH  '04 1718 U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER ORANGE U14 Boys VSL","Woodlake W4","U14","Boys"
"RSK CHESTERFIELD 04B ELITE BLUE U14 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U14 Boys VSL","Watkins Ele #1","U14","Boys"
"VA RUSH 04B NERO U14 Boys VSL","SMITHFIELD SC HEAT U14 Boys VSL","Rave #2","U14","Boys"
"RICHMOND KICKERS U14 B SOUTH COLLEGIATE '04 1718 U14 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U14 Boys VSL","Woodlake W2","U14","Boys"
"YORKTOWN FC REGIMENT U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Boys"
"VIP UNITED FC X-PLOSION U14 Boys VSL","PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","Buckroe B","U14","Boys"
"CUSC 2004 BLACK U14 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","Centerville Athletic Complex #11","U14","Boys"
"WESTERN BRANCH SC ELITE U14 Boys VSL","BEACH FC 04B BLACK U14 Boys VSL","Jolliff Middle School #1","U14","Boys"
"AFC04B01 U14 Boys VSL","BEACHFC 04B WHITE U14 Boys VSL","Cornland Park CPK9","U14","Boys"
"YORKTOWN FC CANNONS U14 Boys VSL","FC RICHMOND METRO 04 BOYS U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #3","U14","Boys"
"AFC04B01 U14 Boys VSL","CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","Cornland Park CPK2","U14","Boys"
"OLD DOMINION SC THUNDER U14 Boys VSL","BEACHFC 04B WHITE U14 Boys VSL","PAAC #5","U14","Boys"
"YORKTOWN FC REGIMENT U14 Boys VSL","TIDEWATER SHARKS 2004 CITY U14 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Boys"
"PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","CUSC 2004 BLACK U14 Boys VSL","Centerville Athletic Complex #11","U14","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","SYAA #6","U14","Boys"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","BEACH FC 04B BLACK U14 Boys VSL","HRSC #14","U14","Boys"
"SMITHFIELD SC HEAT U14 Boys VSL","OLD DOMINION SC THUNDER U14 Boys VSL","Carrollton Nike Park #3","U14","Boys"
"BEACHFC 04B WHITE U14 Boys VSL","CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","HRSC #14","U14","Boys"
"POWHATAN FURY 04B U14 Boys VSL","RICHMOND STRIKERS 04 PREMIER WHITE U14 Boys VSL","Fighting Creek Park #2","U14","Boys"
"BEACH FC 04B BLACK U14 Boys VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Boys VSL","HRSC #14","U14","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN U14 Boys VSL","RICHMOND KICKERS U13 B ELITE BLACK '05 1718 U14 Boys VSL","Hornsby Middle School #3","U14","Boys"
"WESTERN BRANCH SC ELITE U14 Boys VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Boys VSL","Jolliff Middle School #1","U14","Boys"
"CHESAPEAKE CSC PLATINUM - TIGERS U14 Boys VSL","VA RUSH 04B NERO U14 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U14","Boys"
"SMITHFIELD SC HEAT U14 Boys VSL","AFC04B01 U14 Boys VSL","Carrollton Nike Park #3","U14","Boys"
"VA RUSH 04B NERO U14 Boys VSL","OLD DOMINION SC THUNDER U14 Boys VSL","HRSC #17","U14","Boys"
"VIP UNITED FC X-PLOSION U14 Boys VSL","CUSC 2004 BLACK U14 Boys VSL","Buckroe B","U14","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U14 Boys VSL","CHESAPEAKE CSC PLATINUM- PHOENIX U14 Boys VSL","SOUTH LAWSON #1","U14","Boys"
"PORTSMOUTH 2004 GOLD BOYS U14 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK ICEPACKS U14 Boys VSL","SYAA #6","U14","Boys"
"MONTICELLO UNITED FIRE BLACK U15 Boys VSL","RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","Unassigned","U15","Boys"
"DYNAMO SC 03B ELITE U15 Boys VSL","RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","Courthouse Park 1A","U15","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","VA RUSH 03B AZUL U15 Boys VSL","Unassigned","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH  '03 1718 U15 Boys VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","Ukrop Park #4","U15","Boys"
"RICHMOND KICKERS U15 B SOUTH COLLEGIATE  '03 1718 U15 Boys VSL","RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","Ukrop Park Turf #2","U15","Boys"
"DYNAMO SC 03B ELITE U15 Boys VSL","MONTICELLO UNITED FIRE BLACK U15 Boys VSL","Taylor Park #1","U15","Boys"
"RICHMOND KICKERS U15 B NORTH  '03 1718 U15 Boys VSL","FC RICHMOND METRO 03 BOYS U15 Boys VSL","Poor Farm Park A","U15","Boys"
"POWHATAN FURY 03B U15 Boys VSL","TIDEWATER SHARKS 2003 CITY U15 Boys VSL","Fighting Creek Park #2","U15","Boys"
"VA RUSH 03B AZUL U15 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U15 Boys VSL","HRSC #7","U15","Boys"
"BEACH FC 03B BLACK - PELE U15 Boys VSL","BEACH FC 03B BLACK ZIDANE U15 Boys VSL","HRSC #19","U15","Boys"
"VA RUSH 03B NERO U15 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN U15 Boys VSL","HRSC #7","U15","Boys"
"BEACH FC 03B WHITE RONALDINHO U15 Boys VSL","MONTICELLO UNITED FIRE-RED U15 Boys VSL","HRSC #19","U15","Boys"
"VIP UNITED FC RED DEVILS U15 Boys VSL","PORTSMOUTH 2003 GOLD BOYS U15 Boys VSL","Buckroe B","U15","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U15 Boys VSL","RICHMOND STRIKERS 03 PREMIER U15 Boys VSL","Warhill Sports Complex #7","U15","Boys"
"BAYSTARS FC BARRACUDAS U15 Boys VSL","VIRGINIA BEACH CITY FC 03 ACADEMY II U15 Boys VSL","BETHEL ELEMENTARY #4","U15","Boys"
"RICHMOND KICKERS U15 B CENTRAL '03 1718 U15 Boys VSL","TIDEWATER SHARKS 2003 CITY U15 Boys VSL","Woodlake W4","U15","Boys"
"YORKTOWN FC SIEGE U15 Boys VSL","POWHATAN FURY 03B U15 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U15","Boys"
"VARUSH 03B CLASSIC SAMBA U15 Boys VSL","BAYSTARS FC TIDES U15 Boys VSL","Rave #1","U15","Boys"
"SMITHFIELD SC FLARES U15 Boys VSL","AFC03B01 U15 Boys VSL","Carrollton Nike Park #3","U15","Boys"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Boys VSL","RSK CHESTERFIELD 03B ELITE BLUE U15 Boys VSL","Capital Park #2","U15","Boys"
