"GEOID","White.Percent","Minority.Percent","Black.Percent","American.Indian.Percent","Asian.Percent","Pacific.Islander.Percent","Hispanic.Percent","Poverty.Rate","Household.Income","HHI.Factor"
"51650011000",51.0592160133445,48.9407839866555,42.8857381150959,0,3.08590492076731,0,1.23436196830692,6.9,47911,"$25,000-49,999"
"51650011100",85.6015779092702,14.3984220907298,4.93096646942801,0,3.15581854043393,0,2.9585798816568,0,110500,"$100,000+"
"51650011200",59.3005952380952,40.6994047619048,30.0595238095238,0,1.45089285714286,0,7.6264880952381,27.6,45652,"$25,000-49,999"
"51650011300",36.1400189214759,63.8599810785241,58.2781456953642,0.614947965941343,0.662251655629139,0,3.97350993377483,41.1,35326,"$25,000-49,999"
"51650011400",4.10375532326752,95.8962446767325,91.4053426248548,0.193573364305072,0,0,2.1680216802168,,3250,"Under $25,000"
"51650011500",75.8068680609347,24.1931319390653,10.7152078492125,0,0,0,9.55331784146656,6.6,68313,"$50,000-74,999"
"51650011600",22.6279863481229,77.3720136518771,70.9556313993174,0.136518771331058,0,0.273037542662116,3.34470989761092,18.6,38856,"$25,000-49,999"
"51650011800",27.0287271964772,72.9712728035228,64.2063325644789,0.230656322080101,0.377437617949256,0,4.50828265883833,27.8,33511,"$25,000-49,999"
"51650011900",7.8125,92.1875,80.2591463414634,0,0,0,11.9283536585366,57.5,36100,"$25,000-49,999"
"51650012000",26.4898380985188,73.5101619014812,68.6875645883569,0.895625215294523,0,0,2.65242852221839,31.1,43707,"$25,000-49,999"
"51650012100",78.6366959064327,21.3633040935672,13.4868421052632,0,0.639619883040936,0,5.53728070175439,1.5,72103,"$50,000-74,999"
"51650990100",,,,,,,,,,
"51660000101",47.367321353949,52.632678646051,13.4559130798161,0,1.83869619724196,0,32.0727120768909,25.4,37485,"$25,000-49,999"
"51660000102",67.4101342572542,32.5898657427458,5.58683412732785,0.779558250324816,2.98830662624513,0.736249458640104,19.1641403204851,14.8,44735,"$25,000-49,999"
"51660000203",79.1111111111111,20.8888888888889,4.16666666666667,0,5.38888888888889,0,10.5555555555556,5.1,61250,"$50,000-74,999"
"51660000204",53.0346135609294,46.9653864390706,8.25035561877667,0,6.9701280227596,0,30.1090564248459,28.6,42869,"$25,000-49,999"
"51660000205",73.2221844164682,26.7778155835318,4.2021095610752,0,7.02619938754678,0,10.7859816264035,24.8,36950,"$25,000-49,999"
"51660000206",79.6126835496914,20.3873164503086,8.40604383911471,0,4.83081506703554,0,4.74569057246223,0,103958,"$100,000+"
"51660000207",76.8264840182648,23.1735159817352,9.1324200913242,0,4.191128506197,0,7.58317025440313,58.9,13682,"Under $25,000"
"51660000301",74.9376212919324,25.0623787080676,0.471305794288883,0.637649015802606,2.46742445245356,0,20.1275298031605,5.4,65094,"$50,000-74,999"
"51660000302",61.1718483088487,38.8281516911513,4.11684318414759,0,3.22856166723608,0,28.9716433208063,25.9,39864,"$25,000-49,999"
"51660000401",77.495517035266,22.504482964734,6.8738792588165,0,4.57262402869097,0,5.7083084279737,5.5,47839,"$25,000-49,999"
"51660000402",68.8112484022156,31.1887515977844,4.33177105524783,0,1.27822752449936,0,23.2495384178384,27.4,41239,"$25,000-49,999"
"51670820100",50.7368421052632,49.2631578947368,39.3684210526316,0,0.280701754385965,0,7.29824561403509,48.1,34333,"$25,000-49,999"
"51670820300",44.5182724252492,55.4817275747508,35.9911406423034,0,2.6578073089701,0,11.5171650055371,46.4,27798,"$25,000-49,999"
"51670820400",63.3138327986413,36.6861672013587,29.156444612191,0,0.245329307416494,0,6.58614832987356,13.5,53750,"$50,000-74,999"
"51670820500",73.7771463365131,26.2228536634869,20.7631418713213,0.466815506393343,1.31926121372032,0,0.872742033691902,39.3,41146,"$25,000-49,999"
"51670820600",36.5677045619117,63.4322954380883,43.8088341781318,0,2.17233888486604,0,13.5771180304127,24.6,40539,"$25,000-49,999"
"51670820700",8.29248366013072,91.7075163398693,87.9493464052288,0,0,0,1.87908496732026,23.2,29806,"$25,000-49,999"
"51670980100",,,,,,,,,,
"51678930500",80.542922114838,19.457077885162,8.99658897100625,0,3.95110858442297,0,4.1785105173394,11.6,34464,"$25,000-49,999"
"51680000100",80.0446428571429,19.9553571428571,11.2276785714286,0,2.14285714285714,0,4.57589285714286,5.5,70321,"$50,000-74,999"
"51680000201",88.1714030650201,11.8285969349799,4.99925606308585,0,3.66016961761643,0,0.490998363338789,4.9,80747,"$75,000-99,999"
"51680000202",55.4096310193871,44.5903689806129,35.4283927454659,0.984990619136961,2.00125078173859,0,4.39337085678549,29.8,38857,"$25,000-49,999"
"51680000203",73.5162094763092,26.4837905236908,14.5137157107232,0,3.94014962593516,0,3.34164588528678,62.2,,
"51680000300",59.2254563394179,40.7745436605821,39.0478539713863,0,0,0,0.567340897878638,16.2,33725,"$25,000-49,999"
"51680000400",37.2630127542227,62.7369872457773,58.9107204412272,0,0.413650465356774,0,0.586004825922096,29,26053,"$25,000-49,999"
"51680000500",76.0377358490566,23.9622641509434,16.4150943396226,0,4.33962264150943,2.64150943396226,0,5.3,25313,"$25,000-49,999"
"51680000600",20.3228596137215,79.6771403862785,69.2995099452292,0.172960507350822,0,0,8.99394638224272,26.7,23750,"Under $25,000"
"51680000700",30.3147432357813,69.6852567642187,63.0038652678078,0,1.96024295969078,0,1.60132523467697,52.2,27316,"$25,000-49,999"
"51680000801",69.1803278688525,30.8196721311475,26.5573770491803,0,0.843091334894614,0,0.608899297423888,30.3,37283,"$25,000-49,999"
"51680000802",68.6616244656363,31.3383755343637,21.34166392634,0.295955277869122,2.99243669845446,0,0.328839197632358,10.7,38553,"$25,000-49,999"
"51680000900",59.9637933435455,40.0362066564545,30.8870630831361,0.264587104860047,0.598802395209581,0,6.47542125052221,25.5,40675,"$25,000-49,999"
"51680001000",74.3631086746211,25.6368913253789,21.5414382457272,0,1.12866817155756,0,1.93485972267011,22.6,40662,"$25,000-49,999"
"51680001100",21.7699115044248,78.2300884955752,74.7492625368731,0,0.294985250737463,0,1.12094395280236,44.7,35395,"$25,000-49,999"
"51680001400",78.8349796629866,21.1650203370134,8.68680999418942,0,3.10865775711795,0,5.09877977919814,0,31538,"$25,000-49,999"
"51680001600",67.1778140293638,32.8221859706362,16.2805872756933,1.1310494834149,8.08047852093529,0,3.64328439369222,49.6,41004,"$25,000-49,999"
"51680001700",80.3527481542248,19.6472518457752,7.56767842493847,0,5.59885151763741,0,5.35274815422477,0,64315,"$50,000-74,999"
"51680001800",79.4172932330827,20.5827067669173,16.8233082706767,0,0.56390977443609,0,1.31578947368421,0,49107,"$25,000-49,999"
"51680001900",37.7562773554481,62.2437226445519,59.4102741303847,0,0,0,2.11932734392997,65.6,23929,"Under $25,000"
"51683910100",50.6139154160982,49.3860845839018,11.869031377899,0,6.86675761709868,0,27.4215552523874,5.7,95625,"$75,000-99,999"
"51683910201",63.7870855148342,36.2129144851658,4.42844677137871,0,3.79581151832461,0,26.6579406631763,7.4,70556,"$50,000-74,999"
"51683910202",37.8335949764521,62.1664050235479,14.225335104456,1.99251298152397,5.08392706194904,0.108682526264944,36.7829972225577,10.1,70747,"$50,000-74,999"
"51683910301",44.6984126984127,55.3015873015873,16.3174603174603,0,5.62962962962963,0,27.957671957672,17.3,63893,"$50,000-74,999"
"51683910302",48.3152077019076,51.6847922980924,4.11838117311464,0.356569798538064,5.91905865573186,0,36.2631485113211,11.3,65114,"$50,000-74,999"
"51683910401",18.2636315510852,81.7363684489148,22.3398623610376,0,3.20275277924828,0,55.4129168872419,10.8,69979,"$50,000-74,999"
"51683910402",56.8879252835223,43.1120747164777,12.758505670447,0,7.32154769846564,0.700466977985324,16.9112741827885,5.8,112813,"$100,000+"
"51685920100",32.5942350332594,67.4057649667406,6.48928307464893,0,4.12416851441242,0,51.7960088691796,8.4,71111,"$50,000-74,999"
"51685920200",41.1167512690355,58.8832487309645,17.2147428823659,0.143456190686383,14.290443610682,0,25.1269035532995,13.2,84191,"$75,000-99,999"
"51690000100",44.9643631856213,55.0356368143787,43.7558103501704,0,0,0,8.55283545088317,35.3,26839,"$25,000-49,999"
"51690000200",3.37804272230502,96.621957277695,92.3994038748137,1.73869846000994,0,0,1.19225037257824,54.2,22786,"Under $25,000"
"51690000300",50.6519162386409,49.3480837613591,45.0809956538917,0,1.34334255235085,0,1.65942315290399,21,24058,"Under $25,000"
"51690000400",35.6457564575646,64.3542435424354,50.4428044280443,0,0,0,10.9225092250923,33.1,27300,"$25,000-49,999"
"51690000500",82.9967426710098,17.0032573289902,16.7752442996743,0,0,0,0,6.6,68011,"$50,000-74,999"
"51700030100",20.9461049658743,79.0538950341257,59.7787714756413,0.800188279595199,0.329489291598023,0.329489291598023,11.7910096493293,76.2,22862,"Under $25,000"
"51700030300",4.41860465116279,95.5813953488372,91.7173524150268,0.214669051878354,0,0,3.07692307692308,31.7,30427,"$25,000-49,999"
"51700030400",3.08938212357528,96.9106178764247,93.5212957408518,0,0.20995800839832,0.11997600479904,1.16976604679064,48.5,23477,"Under $25,000"
"51700030500",2.53863134657837,97.4613686534216,93.6534216335541,0,0.275938189845475,0.386313465783664,0.496688741721854,37.4,37356,"$25,000-49,999"
"51700030600",5.4033191817831,94.5966808182169,87.263604785797,0,0,0,7.33307603241991,38.7,24875,"Under $25,000"
"51700030800",0.575373993095512,99.4246260069045,95.2243958573073,0,0.517836593785961,0,1.32336018411968,60.2,30495,"$25,000-49,999"
"51700030900",18.9913317572892,81.0086682427108,71.3553979511426,0,0,0,7.24980299448385,25.8,31838,"$25,000-49,999"
"51700031100",37.9446640316205,62.0553359683794,55.4437657204456,0.143729787998563,0.646784045993532,0,2.01221703197988,19.1,51497,"$50,000-74,999"
"51700031200",33.013260173754,66.986739826246,58.2533150434385,0,0.182898948331047,0,5.2583447645176,24.5,32382,"$25,000-49,999"
"51700031300",35.9968766267569,64.0031233732431,57.3659552316502,0.364393545028631,0.520562207183758,0,2.23841749089016,28.6,37029,"$25,000-49,999"
"51700031400",46.4187550525465,53.5812449474535,47.0816491511722,0,1.95634599838319,0,1.69765561843169,28.6,44238,"$25,000-49,999"
"51700031500",82.5151191746709,17.4848808253291,12.7356812522234,0.604766986837424,0.80042689434365,0,2.27676983279972,8.7,53657,"$50,000-74,999"
"51700031601",41.3943990665111,58.6056009334889,40.183780630105,0,6.95740956826138,0,8.50350058343057,12.9,55184,"$50,000-74,999"
"51700031602",62.4912198548349,37.5087801451651,26.5043315382814,0,1.63896043081246,0,5.52563802388199,7.3,57800,"$50,000-74,999"
"51700031701",71.4821763602251,28.5178236397749,14.6106941838649,0,2.93151969981238,0.164165103189493,4.08067542213884,24.7,37754,"$25,000-49,999"
"51700031702",68.2613277133825,31.7386722866175,22.7397260273973,0.0842992623814542,0.779768177028451,0,4.5100105374078,5,55347,"$50,000-74,999"
"51700031800",86.5154218710171,13.4845781289829,5.86286005607953,0,0.535304613815957,0,4.76676013255162,3.1,92906,"$75,000-99,999"
"51700031901",81.5842583249243,18.4157416750757,9.76286579212916,0.201816347124117,2.97679112008073,0,1.69021190716448,2.6,83632,"$75,000-99,999"
"51700031902",55.6877677296525,44.3122322703475,34.4597810566397,0.666349357448834,1.9990480723465,0.0951927653498334,3.09376487386959,21.7,57273,"$50,000-74,999"
"51700032001",77.9837398373984,22.0162601626016,9.23577235772358,0,2.14634146341463,0,3.34959349593496,2.4,94083,"$75,000-99,999"
"51700032002",65.4530612244898,34.5469387755102,19.1020408163265,0.359183673469388,5.22448979591837,0,6.7265306122449,2.9,84818,"$75,000-99,999"
"51700032005",73.435824097247,26.564175902753,15.623882731498,0,4.43332141580265,0,5.32713621737576,8.8,64016,"$50,000-74,999"
"51700032006",15.7880794701987,84.2119205298013,70.9403973509934,1.16556291390728,0.0264900662251656,0.344370860927152,6.83443708609271,61.1,24419,"Under $25,000"
"51700032007",55.6401195977168,44.3598804022832,25.7678717042675,0.869801576515357,2.09296004349008,0,13.4003805381897,7.3,66380,"$50,000-74,999"
"51700032113",50.9194249414911,49.0805750585089,22.4005349381478,2.24005349381478,3.10932798395186,0,13.4403209628887,0,55527,"$50,000-74,999"
"51700032114",61.6577221228384,38.3422778771616,19.0816935002982,0.35778175313059,3.51818723911747,0,9.48121645796064,0,77750,"$75,000-99,999"
"51700032117",58.6396181384248,41.3603818615752,34.582338902148,0.262529832935561,3.29355608591885,0,3.22195704057279,25.5,37545,"$25,000-49,999"
"51700032123",38.4383378016086,61.5616621983914,47.03418230563,0.0837801608579088,2.68096514745308,0,7.57372654155496,14,42167,"$25,000-49,999"
"51700032124",27.1492030310949,72.8507969689052,54.1677554220016,0,2.97883459628952,1.72458845048341,10.2430101907499,12.1,44079,"$25,000-49,999"
"51700032126",44.7441391479708,55.2558608520293,15.5028989160575,0.302495588606,1.61330980589866,0,34.7365767582556,24.5,35699,"$25,000-49,999"
"51700032127",43.9192399049881,56.0807600950119,41.9952494061758,0.166270783847981,1.21140142517815,0,7.14964370546318,23.3,46564,"$25,000-49,999"
"51700032128",35.0795947901592,64.9204052098408,33.6903039073806,0,3.93632416787265,0.40520984081042,23.7626628075253,31,48500,"$25,000-49,999"
"51700032129",36.3549920760697,63.6450079239303,43.4548335974643,0,4.8811410459588,0.158478605388273,8.0824088748019,29.5,42446,"$25,000-49,999"
"51700032130",68.9116171362408,31.0883828637592,15.8626013122347,0,3.62794287919722,1.17715167888846,6.04013894249325,4.4,83350,"$75,000-99,999"
"51700032131",48.5271656120445,51.4728343879555,32.031420466943,0,5.14946541566659,0,6.98232598734453,13.5,77225,"$75,000-99,999"
"51700032132",50.8602150537634,49.1397849462366,26.5232974910394,0.268817204301075,5.14336917562724,0,13.2437275985663,20.6,51563,"$50,000-74,999"
"51700032211",63.4958195298943,36.5041804701057,14.7184098438239,0.678340432244834,9.24436030919703,0,4.74838302571384,1.9,77939,"$75,000-99,999"
"51700032212",7.78894472361809,92.2110552763819,61.3316582914573,0,7.76381909547739,0,16.6582914572864,41.5,35688,"$25,000-49,999"
"51700032223",27.3655752478222,72.6344247521778,48.8134574947432,0.36046860919195,5.64734154400721,0.300390507659958,13.3373385401021,7.1,56475,"$50,000-74,999"
"51700032224",29.5279593318809,70.4720406681191,52.7668845315904,0.203340595497458,2.94843863471314,0,9.60058097312999,29.8,52840,"$50,000-74,999"
"51700032225",19.5154777927322,80.4845222072678,68.6630776132795,0,2.69179004037685,0,7.80619111709287,28.9,30807,"$25,000-49,999"
"51700032226",25.6031128404669,74.3968871595331,45.2658884565499,0,7.44487678339818,0.155642023346304,16.8871595330739,44.9,40421,"$25,000-49,999"
"51700032300",49.6138996138996,50.3861003861004,16.023166023166,0.594000594000594,2.45025245025245,1.57410157410157,21.3691713691714,18.9,51724,"$50,000-74,999"
"51700032400",42.6308985132515,57.3691014867485,32.8054298642534,0,1.29282482223659,0.711053652230123,14.2533936651584,22,48719,"$25,000-49,999"
"51710000100",69.8473282442748,30.1526717557252,23.425572519084,0,0.763358778625954,0,4.19847328244275,15.6,51890,"$50,000-74,999"
"51710000201",58.8821644713421,41.1178355286579,21.2531149875401,2.17159131363475,1.70879316482734,0,9.54076183695265,16.4,42151,"$25,000-49,999"
"51710000202",66.7695473251029,33.2304526748971,16.8981481481481,0.668724279835391,2.10905349794239,2.5977366255144,5.16975308641975,31.4,46218,"$25,000-49,999"
"51710000300",51.1513157894737,48.8486842105263,20.9155701754386,1.34320175438596,1.28837719298246,0,23.5197368421053,12.6,46993,"$25,000-49,999"
"51710000400",61.440555394851,38.559444605149,24.9349146658953,0,3.29765692797223,0,7.26063060457044,26.8,45221,"$25,000-49,999"
"51710000500",67.3314339981007,32.6685660018993,22.1589110477999,0.506489395378284,2.59575815131371,0,5.72966128521684,39.4,44755,"$25,000-49,999"
"51710000600",49.3712772998015,50.6287227001985,40.7677035076109,0,1.10302228105008,0,7.85351864107655,20,46556,"$25,000-49,999"
"51710000700",82.11165970376,17.88834029624,10.2544625902013,0,1.36726167869351,0.341815419673376,4.32966198252943,7.3,61543,"$50,000-74,999"
"51710000800",48.8083889418494,51.1916110581506,27.9790276453765,0.905624404194471,9.62821734985701,0,9.86653956148713,25,46806,"$25,000-49,999"
"51710000901",57.7217553688142,42.2782446311858,20.3361344537815,0.504201680672269,1.97945845004669,0,15.0140056022409,14.8,46351,"$25,000-49,999"
"51710000902",60.3284695413204,39.6715304586796,20.558790813322,0.202839756592292,2.19197801478767,0,14.8073022312373,3.2,46000,"$25,000-49,999"
"51710001100",36.7376398412126,63.2623601587874,33.8145073980512,0,20.5341032118369,0,5.48538433778419,44.6,38295,"$25,000-49,999"
"51710001200",57.3735454761339,42.6264545238661,22.7024459748278,0,1.97102825932083,0,5.50938019472809,6.7,54693,"$50,000-74,999"
"51710001300",45.381984036488,54.618015963512,37.5902698593691,0,3.68681109844166,0,6.68947168377043,14.1,34721,"$25,000-49,999"
"51710001400",59.6101364522417,40.3898635477583,25.0682261208577,0.194931773879142,3.9766081871345,0,6.66666666666667,23.3,32606,"$25,000-49,999"
"51710001500",53.9244186046512,46.0755813953488,30.0872093023256,0,2.95542635658915,0,7.65503875968992,9.6,56902,"$50,000-74,999"
"51710001600",8.48516397709526,91.5148360229047,79.3336803748048,0.156168662155128,6.2467464862051,0,2.55075481520042,27.1,40840,"$25,000-49,999"
"51710001700",53.1332744924978,46.8667255075022,38.702559576346,0,0,0,7.23742277140335,6.3,40599,"$25,000-49,999"
"51710002000",73.6578382247674,26.3421617752326,20.0429491768074,0,0.286327845382963,0,3.1496062992126,0,67128,"$50,000-74,999"
"51710002100",85.3156146179402,14.6843853820598,10.1661129568106,0,0.332225913621262,0,1.32890365448505,13.2,81667,"$75,000-99,999"
"51710002200",87.4645490640953,12.5354509359047,7.77084515031197,0,1.92853091321611,0,0.794100964265457,2.4,120083,"$100,000+"
"51710002300",84.9194729136164,15.0805270863836,1.36652025378233,1.22010736944851,6.6373840897999,0,3.75793069790142,6.6,94250,"$75,000-99,999"
"51710002400",90.2647975077882,9.73520249221184,1.8951194184839,0,0.623052959501558,0,5.58151609553479,3.6,95000,"$75,000-99,999"
"51710002500",44.4771434176967,55.5228565823033,41.298803217579,0.941730429664508,5.23837551500883,0.0588581518540318,6.14086717677065,26.9,24654,"Under $25,000"
"51710002600",38.0036079374624,61.9963920625376,40.9300461014231,0.200440970134295,9.0198436560433,0.240529164161155,6.23371417117659,38.6,16205,"Under $25,000"
"51710002700",12.6405451448041,87.3594548551959,79.7955706984668,0,0.783645655877342,0,0.681431005110733,24.5,32180,"$25,000-49,999"
"51710002800",61.9962067330488,38.0037932669512,18.3025130393551,0,4.31484115694642,0,10.5500237079184,9.6,77745,"$75,000-99,999"
"51710002900",8.52067721343325,91.4793227865668,80.932556203164,0,1.55426033860672,0,5.10685539827921,25.7,28861,"$25,000-49,999"
"51710003000",62.5504032258064,37.4495967741936,30.1915322580645,0,0,0.201612903225806,4.08266129032258,36.9,59844,"$50,000-74,999"
"51710003100",27.266081871345,72.733918128655,63.9985380116959,0.87719298245614,3.25292397660819,0,0,35.2,34525,"$25,000-49,999"
"51710003200",17.2032828282828,82.7967171717172,69.8863636363636,0.378787878787879,1.95707070707071,0.157828282828283,6.09217171717172,18.3,47386,"$25,000-49,999"
"51710003300",15.4269972451791,84.5730027548209,77.646595828414,0,0,0,5.35222353404172,31.8,45167,"$25,000-49,999"
"51710003400",6.80461599681655,93.1953840031834,89.1364902506964,0,0.119379228014326,0,2.02944687624353,36.3,35909,"$25,000-49,999"
"51710003501",4.68251152891096,95.317488471089,89.0741397658744,0,1.66725789286981,0,1.91557289819085,31.7,28100,"$25,000-49,999"
"51710003600",76.4202810018326,23.5797189981674,7.94135613927917,0.733048259010385,3.11545510079414,0,9.40745265729994,0,69583,"$50,000-74,999"
"51710003700",78.8609543355567,21.1390456644433,6.67008722421755,2.00102616726526,6.72139558748076,0,2.46280143663417,35.1,49028,"$25,000-49,999"
"51710003800",89.8029726927065,10.1970273072935,5.25406152782579,0,0.276529554096094,0,3.38748703767715,2.9,71726,"$50,000-74,999"
"51710004001",87.0940882597835,12.9059117402165,2.248126561199,1.33222314737719,2.74771024146545,0,2.41465445462115,0,93816,"$75,000-99,999"
"51710004002",75.4515842463725,24.5484157536275,6.3665975718093,1.53982824992597,8.67633994669825,0,5.44862303819959,16.2,49231,"$25,000-49,999"
"51710004100",3.44660194174757,96.5533980582524,91.0679611650485,0,0,0,4.61165048543689,86.8,11145,"Under $25,000"
"51710004200",2.93933708567855,97.0606629143215,97.0606629143215,0,0,0,0,81.6,15403,"Under $25,000"
"51710004300",0.743626062322946,99.2563739376771,93.6260623229462,1.98300283286119,0,0,1.69971671388102,50.8,17823,"Under $25,000"
"51710004400",3.49872773536896,96.501272264631,88.5496183206107,1.39949109414758,0,0,4.07124681933842,15.2,46734,"$25,000-49,999"
"51710004500",2.13523131672598,97.864768683274,85.5871886120996,0,0,0,9.43060498220641,2.3,47813,"$25,000-49,999"
"51710004600",6.49874055415617,93.5012594458438,87.5566750629723,0,0,0,0.453400503778338,44.3,27708,"$25,000-49,999"
"51710004700",14.8086522462562,85.1913477537438,79.6672212978369,0,1.76372712146423,0,2.29617304492512,18.1,51667,"$50,000-74,999"
"51710004800",0.446428571428571,99.5535714285714,91.4434523809524,0,0,0,3.64583333333333,70.8,11394,"Under $25,000"
"51710004900",55.2092228864219,44.7907771135781,33.6891545687447,0.128095644748079,1.81468830059778,0,6.23398804440649,0,64565,"$50,000-74,999"
"51710005000",5.58060879368658,94.4193912063134,90.924464487035,0,0,0,1.80383314543405,58.2,28633,"$25,000-49,999"
"51710005100",5.71428571428571,94.2857142857143,76.6502463054187,0,3.03448275862069,0,5.51724137931035,48.8,24725,"Under $25,000"
"51710005500",38.2917741473202,61.7082258526799,32.0722269991401,0.171969045571797,7.73860705073087,0,19.518486672399,37.4,45143,"$25,000-49,999"
"51710005601",76.0831122900088,23.9168877099912,12.3563218390805,0,2.05570291777188,0,3.80194518125553,13.8,63735,"$50,000-74,999"
"51710005602",52.5085369057,47.4914630943,38.3504071447334,0.157604412923562,2.46913580246914,0,2.41660099816128,37.3,51667,"$50,000-74,999"
"51710005701",17.9482299200609,82.0517700799391,58.0319756376094,0,0.856490293110011,0,18.8047202131709,21.1,31413,"$25,000-49,999"
"51710005702",20.2432667245873,79.7567332754127,72.7193744569939,0,0,0,2.5629887054735,4.9,39091,"$25,000-49,999"
"51710005800",8.6946951353731,91.3053048646269,83.1168831168831,0.0880475456746643,1.95905789126128,0.374202069117323,4.33634162447722,31.6,33603,"$25,000-49,999"
"51710005901",12.6147631289019,87.385236871098,61.2926918839515,1.24862284245318,3.89276533235402,0,17.1134777818582,18.1,42653,"$25,000-49,999"
"51710005902",38.8694481830417,61.1305518169583,43.3916554508748,0.565275908479139,7.88694481830417,0,3.68775235531628,16.1,51510,"$50,000-74,999"
"51710005903",35.7057416267943,64.2942583732057,46.0526315789474,0.358851674641148,5.26315789473684,0,8.25358851674641,19.5,49375,"$25,000-49,999"
"51710006000",47.1884498480243,52.8115501519757,35.9929078014184,0,6.45896656534954,0,7.26950354609929,23.6,44561,"$25,000-49,999"
"51710006100",32.975006718624,67.024993281376,47.823165815641,0,6.9873689868315,0,9.86294006987369,31.3,43014,"$25,000-49,999"
"51710006200",49.4549058473736,50.5450941526264,35.612817971589,0.627684175751569,4.19557317476049,0,8.29203832177073,7.1,43566,"$25,000-49,999"
"51710006400",17.8476291955248,82.1523708044752,73.1486414491209,0,0.506126798082046,0,3.24986680873735,34.4,44091,"$25,000-49,999"
"51710006501",50.7318592338835,49.2681407661165,35.3472438492681,2.18000622858922,1.86857676736219,0,9.15602616007474,37.6,38101,"$25,000-49,999"
"51710006502",68.3150183150183,31.6849816849817,20.7570207570208,0.457875457875458,2.10622710622711,0,2.83882783882784,38.2,61027,"$50,000-74,999"
"51710006601",63.9760837070254,36.0239162929746,17.339312406577,0,9.56651718983558,0,9.11808669656203,20.2,59922,"$50,000-74,999"
"51710006602",90.1069518716578,9.89304812834224,1.03132161955691,0,1.68067226890756,0,4.73644003055768,14.1,59325,"$50,000-74,999"
"51710006603",70.4219225750326,29.5780774249674,7.43801652892562,2.95780774249674,7.91648542844715,0,5.6981296215746,23.7,57056,"$50,000-74,999"
"51710006604",50.9468822170901,49.0531177829099,19.7228637413395,0,8.36027713625866,0,13.2101616628176,29.5,43813,"$25,000-49,999"
"51710006605",57.6629049872588,42.3370950127412,18.9297415362213,2.47542773935202,5.38769566800146,0,6.2977793957044,14.5,56125,"$50,000-74,999"
"51710006606",43.2717678100264,56.7282321899736,36.3396497961142,1.03142240345407,4.94123290957064,0,12.8568001918925,21.7,53537,"$50,000-74,999"
"51710006607",49.2804605052766,50.7195394947234,32.9069395586824,0,11.5446114486728,0,3.83754397185801,0,60726,"$50,000-74,999"
"51710006800",57.5726141078838,42.4273858921162,24.5850622406639,1.55601659751037,2.54149377593361,0,10.8921161825726,17.6,55938,"$50,000-74,999"
"51710006901",20.0612131329994,79.9387868670006,59.7106288258208,0,6.06566499721758,0,11.1574846967168,18.5,49900,"$25,000-49,999"
"51710006902",56.4607805987116,43.5392194012884,27.9272451686245,0.530503978779841,4.81242895035999,0,8.63963622584312,3.9,51429,"$50,000-74,999"
"51710007001",26.3653483992467,73.6346516007533,64.9089767733836,0,0,0,4.77087256748274,8.4,54250,"$50,000-74,999"
"51710007002",28.4084880636605,71.5915119363395,56.710875331565,0,1.88328912466844,0,6.04774535809019,21.5,46230,"$25,000-49,999"
"51710980100",,,,,,,,,,
"51710980200",,,,,,,,,,
"51710980300",,,,,,,,,,
"51710990000",,,,,,,,,,
"51720960100",86.3247863247863,13.6752136752137,5.9577677224736,0.0754147812971342,3.31825037707391,0,2.58924082453494,40.9,26000,"$25,000-49,999"
"51730810100",4.01667298219022,95.9833270178098,88.4425918908677,0,1.81887078438803,0,3.7514209928003,60.7,16750,"Under $25,000"
"51730810300",19.2891373801917,80.7108626198083,62.6996805111821,0.559105431309904,0,0,10.6230031948882,52.3,36875,"$25,000-49,999"
"51730810400",6.67701863354037,93.3229813664596,82.9968944099379,5.74534161490683,0,0,1.31987577639752,21.9,22591,"Under $25,000"
"51730810500",6.41482537419815,93.5851746258018,83.6303159895462,0,0.760275599904966,0,6.62865288667142,56.1,32912,"$25,000-49,999"
"51730810600",0.419412822049131,99.5805871779509,95.4463750748951,0,2.99580587177951,0,1.13840623127621,64,18699,"Under $25,000"
"51730810700",8.71679760568649,91.2832023943135,84.6614291058736,0,0,0,5.20014964459409,54.8,20625,"Under $25,000"
"51730810900",15.7015590200445,84.2984409799555,77.1436525612472,0,0.695991091314031,0.250556792873051,3.86971046770601,15.2,45625,"$25,000-49,999"
"51730811000",29.0671917302486,70.9328082697514,66.305685454098,0,0.270735909426532,0,3.81491508737386,30.2,39848,"$25,000-49,999"
"51730811100",18.7337662337662,81.2662337662338,70.487012987013,0.324675324675325,3.83116883116883,0,0.876623376623377,4.9,50872,"$50,000-74,999"
"51730811200",17.3047473200613,82.6952526799387,74.2725880551302,0,1.83767228177642,0,6.10005104645227,35.6,39564,"$25,000-49,999"
"51730811300",25.8679085520745,74.1320914479255,67.6545300592718,0,0,0,2.54022015241321,51.8,28961,"$25,000-49,999"
"51735340100",92.2561629153269,7.7438370846731,2.41157556270096,0,2.11682743837085,0,2.06323687031083,7.1,107031,"$100,000+"
"51735340200",92.3805913570887,7.6194086429113,0.739196360879454,0.0568612585291888,0.966641394996209,0,2.25549658832449,6,79250,"$75,000-99,999"
"51735340300",92.5816993464052,7.41830065359477,0,0.0980392156862745,2.09150326797386,0,2.87581699346405,3,77591,"$75,000-99,999"
"51735990100",,,,,,,,,,
"51740210200",65.0379506641366,34.9620493358634,24.573055028463,0.759013282732448,0.284629981024668,0,1.61290322580645,38.5,60096,"$50,000-74,999"
