"TeamID","Age.Group","Gender","LeagueID","TotalCost","CoachPaid","TotalGames","TotalTime","TotalDistance","AwayGames","WeightedCost","WeightedTime","WeightedDistance","LeagueTier"
"51064055","U14","Girls","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064056","U14","Girls","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
"51064057","U14","Boys","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064058","U14","Boys","LG0013",1650,"TRUE",8,347.266666666667,263.217808001273,3,825,463,351,"Tier 3"
"51064059","U13","Girls","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064060","U13","Girls","LG0013",1650,"TRUE",8,268.666666666667,218.941382327209,2,825,537,438,"Tier 3"
"51064061","U13","Boys","LG0004",1750,"TRUE",7,432.066666666667,360.907301360057,3,1000,576,481,"Tier 2"
"51064062","U13","Boys","LG0013",1650,"TRUE",8,347.266666666667,263.217808001273,3,825,463,351,"Tier 3"
"51064063","U12","Girls","LG0004",1700,"TRUE",7,432.066666666667,360.907301360057,3,971.43,576,481,"Tier 2"
"51064064","U12","Girls","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
"51064065","U12","Boys","LG0004",1700,"TRUE",7,432.066666666667,360.907301360057,3,971.43,576,481,"Tier 2"
"51064066","U12","Boys","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
"51064067","U11","Girls","LG0004",1700,"TRUE",7,432.066666666667,360.907301360057,3,971.43,576,481,"Tier 2"
"51064068","U11","Girls","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
"51064069","U11","Boys","LG0004",1700,"TRUE",7,432.066666666667,360.907301360057,3,971.43,576,481,"Tier 2"
"51064070","U11","Boys","LG0013",1650,"TRUE",8,354.1,271.042114053925,3,825,472,361,"Tier 3"
"51066019","U19","Boys","LG0009",1242,"TRUE",10,660.466666666667,542.797562236539,5,496.8,528,434,"Tier 4"
"51066020","U18","Girls","LG0009",1242,"TRUE",8,431.533333333333,377.169828203293,4,621,432,377,"Tier 4"
"51066021","U16","Boys","LG0009",1242,"TRUE",8,389.366666666667,309.712528831623,3,621,519,413,"Tier 4"
"51066022","U16","Boys","LG0009",1242,"TRUE",8,393.7,310.338870993399,5,621,315,248,"Tier 4"
"51066023","U17","Girls","LG0009",1242,"TRUE",8,416.4,291.590859381214,4,621,416,292,"Tier 4"
"51066024","U15","Girls","LG0009",1242,"TRUE",8,382.466666666667,270.167223415255,6,621,255,180,"Tier 4"
"51066025","U15","Boys","LG0009",1242,"TRUE",10,367.533333333333,273.53754076195,4,496.8,368,274,"Tier 4"
"51066026","U15","Boys","LG0009",1242,"TRUE",10,371.866666666667,274.163882923725,6,496.8,248,183,"Tier 4"
"51066027","U15","Girls","LG0009",1242,"TRUE",8,292.733333333333,209.783613696015,3,621,390,280,"Tier 4"
"51066028","U12","Boys","LG0009",1120,"TRUE",8,362.233333333333,329.72192396405,3,560,483,440,"Tier 4"
"51066029","U12","Boys","LG0009",1120,"TRUE",8,366.566666666667,330.348266125825,5,560,293,264,"Tier 4"
"51066030","U12","Girls","LG0009",1120,"TRUE",10,288.066666666667,199.826761711604,5,448,230,160,"Tier 4"
"51066031","U12","Girls","LG0009",1120,"TRUE",10,292.4,200.453103873379,7,448,167,115,"Tier 4"
"51066032","U12","Boys","LG0009",1120,"TRUE",8,286.833333333333,241.110663723853,3,560,382,321,"Tier 4"
"51066033","U12","Boys","LG0009",1120,"TRUE",8,435.166666666667,345.077248866619,5,560,348,276,"Tier 4"
"51066034","U12","Girls","LG0009",1120,"TRUE",10,283.733333333333,199.200419549829,3,448,378,266,"Tier 4"
"51066049","U19","Girls","LG0009",1242,"TRUE",10,61.1666666666667,46.3729320766722,1,496.8,245,185,"Tier 4"
"51066050","U19","Girls","LG0004",1171,"TRUE",10,1194.9,1111.02536188658,5,468.4,956,889,"Tier 2"
"51066051","U19","Boys","LG0004",1171,"TRUE",9,1206.93333333333,1122.70092658872,5,520.44,966,898,"Tier 2"
"51066052","U18","Girls","LG0004",1171,"TRUE",9,713.7,612.546478565179,3,520.44,952,817,"Tier 2"
"51066053","U18","Boys","LG0004",1171,"TRUE",8,722.866666666667,663.328660621968,3,585.5,964,884,"Tier 2"
"51066054","U17","Girls","LG0004",1171,"TRUE",9,1207.63333333333,1122.82395808478,5,520.44,966,898,"Tier 2"
"51066055","U17","Boys","LG0004",1171,"TRUE",9,1207.26666666667,1124.87945398871,5,520.44,966,900,"Tier 2"
"51066056","U16","Girls","LG0004",1171,"TRUE",9,1188.13333333333,1109.4632347093,5,520.44,951,888,"Tier 2"
"51066057","U16","Boys","LG0004",1171,"TRUE",9,1220.93333333333,1140.69832180068,5,520.44,977,913,"Tier 2"
"51066058","U15","Girls","LG0004",1301,"TRUE",8,725,627.231965322517,3,650.5,967,836,"Tier 2"
"51066059","U15","Boys","LG0004",1301,"TRUE",8,724.666666666667,625.053437922532,3,650.5,966,833,"Tier 2"
"51066060","U14","Girls","LG0004",1500,"TRUE",8,727,630.420842281079,3,750,969,841,"Tier 2"
"51066061","U14","Boys","LG0004",1500,"TRUE",8,727,630.420842281079,3,750,969,841,"Tier 2"
"51066062","U13","Girls","LG0004",1305,"TRUE",8,725,627.231965322517,3,652.5,967,836,"Tier 2"
"51066063","U13","Boys","LG0004",1305,"TRUE",8,725,627.231965322517,3,652.5,967,836,"Tier 2"
"51067019","U11","Boys","LG0007",1100,"TRUE",8,413.733333333333,367.104857631432,4,550,414,367,"Tier 4"
"51067020","U14","Boys","LG0007",850,"TRUE",8,497.066666666667,435.976397836634,4,425,497,436,"Tier 4"
"51067021","U15","Boys","LG0007",850,"TRUE",8,492.1,417.504275033803,4,425,492,418,"Tier 4"
"51067022","U17","Boys","LG0007",650,"TRUE",8,601.6,535.503907182057,4,325,602,536,"Tier 4"
"51067023","U10","Boys","LG0007",800,"TRUE",8,228.033333333333,186.473494790424,4,400,228,186,"Tier 4"
"51067024","U12","Boys","LG0007",1100,"TRUE",8,387.7,319.072864471487,4,550,388,319,"Tier 4"
"51067025","U13","Boys","LG0007",1100,"TRUE",8,620.833333333333,572.787421458681,4,550,621,573,"Tier 4"
"51067026","U12","Girls","LG0007",1100,"TRUE",8,351.866666666667,326.437355841883,3,550,469,435,"Tier 4"
"51067027","U14","Girls","LG0007",1100,"TRUE",8,516.366666666667,455.136999920465,4,550,516,455,"Tier 4"
"51067028","U16","Girls","LG0007",1100,"TRUE",8,522.6,483.728773960073,4,550,523,484,"Tier 4"
"51067029","U17","Girls","LG0007",1100,"TRUE",8,536.5,482.152976616559,4,550,536,482,"Tier 4"
"51067030","U19","Girls","LG0007",1100,"TRUE",8,562.866666666667,565.923755269228,4,550,563,566,"Tier 4"
"51067031","U11","Boys","LG0007",1100,"TRUE",8,521,530.129046369204,4,550,521,530,"Tier 4"
"51067032","U14","Boys","LG0007",850,"TRUE",8,471.366666666667,460.449723614094,4,425,471,460,"Tier 4"
"51067033","U16","Boys","LG0007",650,"TRUE",8,489.6,434.805734510459,4,325,490,435,"Tier 4"
"51067034","U12","Boys","LG0007",1100,"TRUE",8,319.633333333333,268.35779050346,4,550,320,268,"Tier 4"
"51067035","U13","Boys","LG0007",1100,"TRUE",8,397.433333333333,378.999144993239,4,550,397,379,"Tier 4"
"51067036","U10","Boys","LG0007",800,"TRUE",8,228.033333333333,186.473494790424,4,400,228,186,"Tier 4"
"51067037","U10","Boys","LG0007",800,"TRUE",8,245.5,209.34616837668,4,400,246,209,"Tier 4"
"51067038","U19","Boys","LG0007",1100,"TRUE",8,564.466666666667,538.291378350434,4,550,564,538,"Tier 4"
"51067039","U19","Boys","LG0007",1100,"TRUE",8,673.666666666667,637.069514038018,5,550,539,510,"Tier 4"
"51067040","U14","Boys","LG0007",1100,"TRUE",8,463.2,427.545633500358,4,550,463,428,"Tier 4"
"51067041","U15","Boys","LG0007",1100,"TRUE",8,385.466666666667,337.879284975742,4,550,385,338,"Tier 4"
"51067042","U16","Boys","LG0007",1100,"TRUE",8,588.4,609.722967867653,4,550,588,610,"Tier 4"
"51067043","U17","Boys","LG0007",1100,"TRUE",8,478.9,443.769635329675,4,550,479,444,"Tier 4"
"51067044","U14","Boys","LG0007",1100,"TRUE",8,409.466666666667,393.934422969856,4,550,409,394,"Tier 4"
"51067045","U15","Boys","LG0007",1100,"TRUE",8,494.666666666667,430.622663644317,4,550,495,431,"Tier 4"
"51067046","U17","Boys","LG0007",1100,"TRUE",8,386.433333333333,347.944255547602,3,550,515,464,"Tier 4"
"51067047","U17","Boys","LG0007",1100,"TRUE",8,415.733333333333,380.029378429969,4,550,416,380,"Tier 4"
"51067048","U10","Boys","LG0008",650,"TRUE",7,378.133333333333,345.545762745566,3,371.43,504,461,"Tier 5"
"51067049","U12","Boys","LG0008",650,"TRUE",8,289.433333333333,240.507933667383,3,325,386,321,"Tier 5"
"51067050","U10","Girls","LG0008",800,"TRUE",8,600.3,531.354390360296,5,400,480,425,"Tier 5"
"51067051","U12","Boys","LG0008",650,"TRUE",8,355.8,309.174421379146,4,325,356,309,"Tier 5"
"51067052","U19","Girls","LG0004",1400,"TRUE",10,269.366666666667,286.775232641374,1,560,1077,1147,"Tier 2"
"51067053","U19","Boys","LG0004",1400,"TRUE",8,595.266666666667,628.687216654736,3,700,794,838,"Tier 2"
"51067054","U18","Girls","LG0004",1400,"TRUE",8,583.6,613.543157957528,3,700,778,818,"Tier 2"
"51067055","U18","Boys","LG0004",1400,"TRUE",9,450.933333333333,485.312027757894,2,622.22,902,971,"Tier 2"
"51067056","U17","Girls","LG0004",1400,"TRUE",8,595.266666666667,628.687216654736,3,700,794,838,"Tier 2"
"51067057","U17","Boys","LG0004",1400,"TRUE",10,584.8,618.296647578144,3,560,780,824,"Tier 2"
"51067058","U16","Girls","LG0004",1400,"TRUE",9,698.766666666667,733.436729499722,4,622.22,699,733,"Tier 2"
"51067059","U16","Boys","LG0004",1400,"TRUE",11,507.933333333333,530.706921577985,3,509.09,677,708,"Tier 2"
"51067060","U15","Girls","LG0004",1400,"TRUE",8,584.8,618.296647578144,3,700,780,824,"Tier 2"
"51067061","U15","Boys","LG0004",1400,"TRUE",8,584.8,618.296647578144,3,700,780,824,"Tier 2"
"51067062","U14","Girls","LG0004",1400,"TRUE",8,595.266666666667,628.687216654736,3,700,794,838,"Tier 2"
"51067063","U14","Boys","LG0004",1400,"TRUE",8,584.8,618.296647578144,3,700,780,824,"Tier 2"
"51067064","U13","Girls","LG0004",1400,"TRUE",8,583.6,613.543157957528,3,700,778,818,"Tier 2"
"51067065","U13","Boys","LG0004",1400,"TRUE",8,584.8,618.296647578144,3,700,780,824,"Tier 2"
"51067066","U12","Girls","LG0004",1400,"TRUE",8,584.966666666667,617.972291815796,3,700,780,824,"Tier 2"
"51067067","U12","Boys","LG0004",1400,"TRUE",8,584.966666666667,617.972291815796,3,700,780,824,"Tier 2"
"51067068","U11","Girls","LG0004",1400,"TRUE",8,584.966666666667,617.972291815796,3,700,780,824,"Tier 2"
"51067069","U11","Boys","LG0004",1400,"TRUE",8,584.966666666667,617.972291815796,3,700,780,824,"Tier 2"
"51072001","U15","Girls","LG0005",370,"FALSE",9,359.4,292.029547442933,4,164.44,359,292,"Tier 4"
"51072002","U15","Boys","LG0005",370,"FALSE",9,280.6,200.51151276545,4,164.44,281,201,"Tier 4"
"51072003","U10","Girls","LG0005",370,"FALSE",10,358.466666666667,264.696671438797,5,148,287,212,"Tier 4"
"51072004","U12","Girls","LG0005",370,"FALSE",9,434.833333333333,337.393372703412,4,164.44,435,337,"Tier 4"
"51072005","U12","Girls","LG0005",370,"FALSE",9,221.3,142.199554601129,4,164.44,221,142,"Tier 4"
"51072006","U17","Girls","LG0005",370,"FALSE",9,230.966666666667,135.885180545614,4,164.44,231,136,"Tier 4"
"51072007","U15","Girls","LG0005",370,"FALSE",9,384.733333333333,310.924202656486,4,164.44,385,311,"Tier 4"
"51072008","U11","Boys","LG0005",370,"FALSE",9,510.9,424.348057345105,5,164.44,409,339,"Tier 4"
"51072009","U10","Boys","LG0005",370,"FALSE",10,327.9,223.45750815239,5,148,262,179,"Tier 4"
"51072010","U13","Girls","LG0005",370,"FALSE",8,371.066666666667,322.414598743339,3,185,495,430,"Tier 4"
"51072011","U13","Boys","LG0005",370,"FALSE",9,494.233333333333,420.734162491052,4,164.44,494,421,"Tier 4"
"51072012","U13","Boys","LG0005",370,"FALSE",9,489.5,405.813797423049,5,164.44,392,325,"Tier 4"
"51072013","U11","Girls","LG0005",370,"FALSE",9,354.4,290.564354171638,4,164.44,354,291,"Tier 4"
"51072014","U16","Boys","LG0005",370,"FALSE",9,174.066666666667,79.6734570110554,4,164.44,174,80,"Tier 4"
"51072015","U17","Boys","LG0005",370,"FALSE",9,251.9,132.063747713354,5,164.44,202,106,"Tier 4"
"51072016","U14","Boys","LG0005",370,"FALSE",9,289.533333333333,211.462558657441,4,164.44,290,211,"Tier 4"
"51072017","U11","Girls","LG0005",370,"FALSE",9,365.7,281.600453352422,4,164.44,366,282,"Tier 4"
"51072018","U13","Girls","LG0005",370,"FALSE",9,252.066666666667,183.983039051937,4,164.44,252,184,"Tier 4"
"51072019","U13","Girls","LG0005",370,"FALSE",9,472.633333333333,403.917372544341,4,164.44,473,404,"Tier 4"
"51072020","U18","Boys","LG0005",370,"FALSE",9,298.1,213.008530183727,4,164.44,298,213,"Tier 4"
"51072021","U14","Girls","LG0005",370,"FALSE",9,615.4,474.941342559453,5,164.44,492,380,"Tier 4"
"51072022","U19","Boys","LG0005",370,"FALSE",9,345.6,220.207736816989,4,164.44,346,220,"Tier 4"
"51072023","U11","Boys","LG0005",370,"FALSE",9,375.833333333333,258.295305416368,5,164.44,301,207,"Tier 4"
"51072024","U12","Boys","LG0005",370,"FALSE",9,383.566666666667,272.805565497495,4,164.44,384,273,"Tier 4"
"51072025","U11","Boys","LG0005",370,"FALSE",9,337.333333333333,231.801280521753,5,164.44,270,185,"Tier 4"
"51072026","U14","Boys","LG0005",370,"FALSE",9,332.633333333333,273.136134971765,4,164.44,333,273,"Tier 4"
"51072027","U09","Boys","LG0005",370,"FALSE",8,298.533333333333,180.018690845463,4,185,299,180,"Tier 4"
"51077001","U18","Boys","LG0005",2150,"TRUE",9,211.533333333333,174.779288952517,4,955.56,212,175,"Tier 4"
"51077002","U18","Girls","LG0005",2350,"TRUE",9,168.533333333333,126.523602163366,4,1044.44,169,127,"Tier 4"
"51077003","U17","Boys","LG0005",2150,"TRUE",9,259.433333333333,240.275540841486,4,955.56,259,240,"Tier 4"
"51077004","U16","Boys","LG0005",2150,"TRUE",9,279.9,210.122882366977,4,955.56,280,210,"Tier 4"
"51077005","U16","Girls","LG0005",2150,"TRUE",9,293.9,277.278195339219,4,955.56,294,277,"Tier 4"
"51077006","U15","Boys","LG0005",1950,"TRUE",9,221.2,185.285433070866,4,866.67,221,185,"Tier 4"
"51077007","U15","Boys","LG0005",2150,"TRUE",9,345.9,308.073351626501,5,955.56,277,246,"Tier 4"
"51077008","U14","Boys","LG0005",1950,"TRUE",9,290.566666666667,246.466883400939,4,866.67,291,246,"Tier 4"
"51077009","U14","Boys","LG0005",2150,"TRUE",9,497.8,457.267060367454,5,955.56,398,366,"Tier 4"
"51077010","U14","Girls","LG0005",1950,"TRUE",9,459.3,365.310337628251,5,866.67,367,292,"Tier 4"
"51077011","U14","Girls","LG0005",2150,"TRUE",9,345.066666666667,291.572218245447,4,955.56,345,292,"Tier 4"
"51077012","U13","Boys","LG0005",1950,"TRUE",8,265.233333333333,225.597510538455,3,975,354,301,"Tier 4"
"51077013","U13","Boys","LG0005",2150,"TRUE",9,444.666666666667,384.956851984411,4,955.56,445,385,"Tier 4"
"51077014","U13","Girls","LG0005",2150,"TRUE",9,291.666666666667,258.146176330231,4,955.56,292,258,"Tier 4"
"51077015","U12","Boys","LG0005",1950,"TRUE",9,334.1,280.628628807763,3,866.67,445,374,"Tier 4"
"51077016","U12","Boys","LG0005",2150,"TRUE",9,372.333333333333,315.046379145789,5,955.56,298,252,"Tier 4"
"51077017","U12","Girls","LG0005",1950,"TRUE",9,435.1,360.4636423288,5,866.67,348,288,"Tier 4"
"51077018","U12","Girls","LG0005",2150,"TRUE",8,303.433333333333,260.698769187942,4,1075,303,261,"Tier 4"
"51077019","U11","Boys","LG0005",2150,"TRUE",9,243.6,188.112671995546,4,955.56,244,188,"Tier 4"
"51077020","U11","Girls","LG0005",2150,"TRUE",9,431.9,347.151385906307,5,955.56,346,278,"Tier 4"
"51077021","U10","Boys","LG0005",2150,"TRUE",9,597.6,489.562206712797,5,955.56,478,392,"Tier 4"
"51077022","U10","Boys","LG0005",2350,"TRUE",9,591.566666666667,487.771414936769,5,1044.44,473,390,"Tier 4"
"51077023","U10","Girls","LG0005",2150,"TRUE",9,235.233333333333,170.599946313529,4,955.56,235,171,"Tier 4"
"51077024","U10","Girls","LG0005",2350,"TRUE",9,235.233333333333,170.599946313529,4,1044.44,235,171,"Tier 4"
"51077025","U09","Boys","LG0005",2150,"TRUE",9,363.133333333333,300.774725602482,5,955.56,291,241,"Tier 4"
"51077026","U09","Boys","LG0005",2350,"TRUE",9,361,298.268114212996,5,1044.44,289,239,"Tier 4"
"51077027","U09","Girls","LG0005",2350,"TRUE",9,448.566666666667,362.172413107453,4,1044.44,449,362,"Tier 4"
"51077028","U12","Boys","LG0006",2350,"TRUE",11,793.866666666667,795.258192157799,4,854.55,794,795,"Tier 2"
"51077029","U16","Girls","LG0006",2350,"TRUE",10,586.9,535.865545215939,4,940,587,536,"Tier 2"
"51077030","U15","Boys","LG0006",2350,"TRUE",11,946.3,900.793118189772,6,854.55,631,601,"Tier 2"
"51077031","U11","Boys","LG0006",2350,"TRUE",11,793.866666666667,795.258192157799,4,854.55,794,795,"Tier 2"
"51077032","U14","Girls","LG0006",2350,"TRUE",10,822.9,800.570915851428,5,940,658,640,"Tier 2"
"51077033","U13","Girls","LG0006",2350,"TRUE",11,884.766666666667,841.61993955301,5,854.55,708,673,"Tier 2"
"51077034","U17","Girls","LG0006",2350,"TRUE",9,586.9,535.865545215939,4,1044.44,587,536,"Tier 2"
"51077035","U12","Girls","LG0006",2350,"TRUE",11,796.666666666667,792.841058219995,4,854.55,797,793,"Tier 2"
"51077036","U14","Boys","LG0006",2350,"TRUE",11,946.3,900.793118189772,6,854.55,631,601,"Tier 2"
"51077037","U13","Boys","LG0006",2350,"TRUE",11,946.3,900.793118189772,6,854.55,631,601,"Tier 2"
"51077038","U15","Girls","LG0006",2350,"TRUE",11,884.766666666667,841.61993955301,5,854.55,708,673,"Tier 2"
"51077039","U09","Boys","LG0003",1950,"TRUE",8,169.5,138.345810466873,4,975,170,138,"Tier 4"
"51077040","U11","Boys","LG0003",1950,"TRUE",8,358.666666666667,302.27968663008,3,975,478,403,"Tier 4"
"51077041","U10","Boys","LG0003",1950,"TRUE",8,215.2,169.022906227631,4,975,215,169,"Tier 4"
"51077042","U10","Boys","LG0003",1950,"TRUE",8,368.533333333333,317.29077189215,4,975,369,317,"Tier 4"
"51077043","U14","Boys","LG0003",1950,"TRUE",9,399.4,308.126789549034,5,866.67,320,247,"Tier 4"
"51081001","U18","Girls","LG0005",250,"FALSE",9,311.866666666667,218.805923407301,5,111.11,249,175,"Tier 4"
"51081002","U11","Girls","LG0005",250,"FALSE",8,401.533333333333,307.5451861131,4,125,402,308,"Tier 4"
"51081003","U14","Girls","LG0005",250,"FALSE",9,385.4,293.747017418277,5,111.11,308,235,"Tier 4"
"51081004","U15","Girls","LG0005",250,"FALSE",9,476.366666666667,393.2745267637,5,111.11,381,315,"Tier 4"
"51081005","U18","Boys","LG0005",250,"FALSE",9,228.7,176.823600174978,4,111.11,229,177,"Tier 4"
"51081006","U17","Boys","LG0005",250,"FALSE",9,358.7,300.839348206474,3,111.11,478,401,"Tier 4"
"51081007","U17","Boys","LG0005",250,"FALSE",9,234.1,144.471287679949,5,111.11,187,116,"Tier 4"
"51081008","U16","Girls","LG0005",250,"FALSE",9,372.033333333333,301.210928179432,4,111.11,372,301,"Tier 4"
"51081009","U15","Boys","LG0005",250,"FALSE",10,483.033333333333,383.494144197884,5,100,386,307,"Tier 4"
"51081010","U16","Boys","LG0005",250,"FALSE",9,215,130.351248707548,4,111.11,215,130,"Tier 4"
"51081011","U13","Girls","LG0005",250,"FALSE",9,359.066666666667,270.431927543148,5,111.11,287,216,"Tier 4"
"51081012","U09","Boys","LG0005",250,"FALSE",9,259.733333333333,177.52947784936,5,111.11,208,142,"Tier 4"
"51081013","U15","Boys","LG0005",250,"FALSE",9,400.533333333333,313.388560804899,5,111.11,320,251,"Tier 4"
"51081014","U14","Boys","LG0005",250,"FALSE",9,412,355.424321959755,4,111.11,412,355,"Tier 4"
"51081015","U13","Boys","LG0005",250,"FALSE",9,344.433333333333,279.648105066412,4,111.11,344,280,"Tier 4"
"51081016","U12","Boys","LG0005",250,"FALSE",9,325.766666666667,260.671428855484,4,111.11,326,261,"Tier 4"
"51081017","U12","Girls","LG0005",250,"FALSE",9,573.5,482.826542988945,5,111.11,459,386,"Tier 4"
"51081018","U10","Boys","LG0005",250,"FALSE",9,217.066666666667,148.163475304223,4,111.11,217,148,"Tier 4"
"51081019","U10","Girls","LG0005",250,"FALSE",9,254.8,194.588602561044,3,111.11,340,259,"Tier 4"
"51081020","U13","Boys","LG0005",250,"FALSE",9,341.666666666667,287.568102282669,4,111.11,342,288,"Tier 4"
"51081021","U12","Boys","LG0005",250,"FALSE",9,240.7,172.032828282828,4,111.11,241,172,"Tier 4"
"51081022","U12","Girls","LG0005",250,"FALSE",9,387.733333333333,324.021464646465,4,111.11,388,324,"Tier 4"
"51094001","U16","Boys","LG0005",350,"FALSE",9,246.4,162.718474111191,5,155.56,197,130,"Tier 4"
"51094002","U16","Boys","LG0005",350,"FALSE",9,297.966666666667,231.054392348684,4,155.56,298,231,"Tier 4"
"51094003","U16","Boys","LG0005",350,"FALSE",9,422.166666666667,344.296806649169,5,155.56,338,275,"Tier 4"
"51094004","U15","Boys","LG0005",350,"FALSE",9,455.033333333333,376.103555237414,5,155.56,364,301,"Tier 4"
"51094005","U14","Boys","LG0005",350,"FALSE",9,271.966666666667,205.630368647101,5,155.56,218,165,"Tier 4"
"51094006","U14","Boys","LG0005",350,"FALSE",9,242.866666666667,171.334407062754,4,155.56,243,171,"Tier 4"
"51094007","U12","Boys","LG0005",350,"FALSE",9,326.7,242.231617354649,5,155.56,261,194,"Tier 4"
"51094008","U12","Boys","LG0005",350,"FALSE",9,288.9,243.082895888014,4,155.56,289,243,"Tier 4"
"51094009","U11","Boys","LG0005",350,"FALSE",9,366.2,282.777330390519,5,155.56,293,226,"Tier 4"
"51094010","U11","Boys","LG0005",350,"FALSE",9,282.8,222.197367374533,5,155.56,226,178,"Tier 4"
"51094011","U10","Girls","LG0005",350,"FALSE",9,162.866666666667,103.035771096795,4,155.56,163,103,"Tier 4"
"51094012","U10","Boys","LG0005",350,"FALSE",9,290.7,198.328014395928,5,155.56,233,159,"Tier 4"
"51094013","U10","Boys","LG0005",350,"FALSE",9,290.7,198.328014395928,5,155.56,233,159,"Tier 4"
"51094014","U09","Girls","LG0005",350,"FALSE",10,403.1,305.797890320528,6,140,269,204,"Tier 4"
"51094015","U09","Boys","LG0005",350,"FALSE",8,275.166666666667,222.675823192555,4,175,275,223,"Tier 4"
"51094016","U16","Girls","LG0005",350,"FALSE",9,286.166666666667,203.753827646544,5,155.56,229,163,"Tier 4"
"51097001","U15","Girls","LG0005",1850,"TRUE",9,213.9,139.163534955858,4,822.22,214,139,"Tier 4"
"51097002","U14","Girls","LG0005",1850,"TRUE",9,437.333333333333,334.846993557623,5,822.22,350,268,"Tier 4"
"51097003","U13","Girls","LG0005",1850,"TRUE",9,465.633333333333,365.673218404518,5,822.22,373,293,"Tier 4"
"51097004","U11","Boys","LG0005",1650,"TRUE",9,303.4,214.122027360216,5,733.33,243,171,"Tier 4"
"51097005","U11","Girls","LG0005",1650,"TRUE",9,295.8,231.02829475861,4,733.33,296,231,"Tier 4"
"51097006","U10","Boys","LG0005",1650,"TRUE",9,252.666666666667,220.105831941462,4,733.33,253,220,"Tier 4"
"51097007","U10","Girls","LG0005",1650,"TRUE",9,447.2,388.537192794083,5,733.33,358,311,"Tier 4"
"51097008","U09","Boys","LG0005",1650,"TRUE",9,396.4,312.040185317744,5,733.33,317,250,"Tier 4"
"51097009","U18","Boys","LG0005",1850,"TRUE",9,379.866666666667,321.733575916647,5,822.22,304,257,"Tier 4"
"51097010","U18","Boys","LG0005",1850,"TRUE",9,293.033333333333,218.393332935656,4,822.22,293,218,"Tier 4"
"51099001","U17","Boys","LG0005",370,"FALSE",9,314.133333333333,217.698639942734,4,164.44,314,218,"Tier 4"
"51099002","U16","Girls","LG0005",370,"FALSE",9,358.6,268.53550266444,5,164.44,287,215,"Tier 4"
"51099003","U13","Boys","LG0005",370,"FALSE",9,568.066666666667,441.395997375328,5,164.44,454,353,"Tier 4"
"51099004","U19","Girls","LG0005",370,"FALSE",9,305.166666666667,204.222341525491,5,164.44,244,163,"Tier 4"
"51099005","U17","Girls","LG0005",370,"FALSE",10,456.4,320.326791537422,5,148,365,256,"Tier 4"
"51099006","U11","Girls","LG0005",370,"FALSE",9,395.4,301.061799093295,4,164.44,395,301,"Tier 4"
"51099007","U17","Boys","LG0005",370,"FALSE",9,319.966666666667,216.295583790663,4,164.44,320,216,"Tier 4"
"51099008","U11","Boys","LG0005",370,"FALSE",9,339.8,233.951224846894,4,164.44,340,234,"Tier 4"
"51109001","U13","Girls","LG0006",1675,"TRUE",11,1793.53333333333,1839.95839298497,5,609.09,1435,1472,"Tier 2"
"51109003","U17","Girls","LG0006",1675,"TRUE",9,1423.36666666667,1455.76334208224,4,744.44,1423,1456,"Tier 2"
"51109004","U16","Girls","LG0006",1675,"TRUE",10,1793.53333333333,1839.95839298497,5,670,1435,1472,"Tier 2"
"51109005","U15","Boys","LG0006",1675,"TRUE",11,1760.23333333333,1802.23619064662,5,609.09,1408,1442,"Tier 2"
"51109006","U15","Girls","LG0006",1675,"TRUE",11,1793.53333333333,1839.95839298497,5,609.09,1435,1472,"Tier 2"
"51109007","U14","Boys","LG0006",1675,"TRUE",11,1793.53333333333,1839.95839298497,5,609.09,1435,1472,"Tier 2"
"51109008","U14","Girls","LG0006",1675,"TRUE",10,1370.9,1402.0557444524,4,670,1371,1402,"Tier 2"
"51109011","U19","Girls","LG0006",1675,"TRUE",8,1793.53333333333,1839.95839298497,5,837.5,1435,1472,"Tier 2"
"51109012","U13","Boys","LG0006",1675,"TRUE",11,1742.33333333333,1784.58054959039,5,609.09,1394,1428,"Tier 2"
"51109014","U17","Boys","LG0007",1370,"TRUE",8,676.233333333333,614.281346933906,4,685,676,614,"Tier 4"
"51109015","U17","Girls","LG0007",1370,"TRUE",8,124.533333333333,86.4252763859063,3,685,166,115,"Tier 4"
"51109016","U16","Boys","LG0007",1370,"TRUE",8,638.333333333333,581.216943052573,4,685,638,581,"Tier 4"
"51109017","U15","Boys","LG0007",1200,"TRUE",8,181.8,127.115147538376,3,600,242,169,"Tier 4"
"51109020","U14","Boys","LG0007",1675,"TRUE",8,235.3,156.692416288873,4,837.5,235,157,"Tier 4"
"51109021","U14","Girls","LG0007",1675,"TRUE",8,673.633333333333,605.782231766484,4,837.5,674,606,"Tier 4"
"51109022","U13","Boys","LG0007",1200,"TRUE",8,588.466666666667,579.779090113736,4,600,588,580,"Tier 4"
