"Home","Away","Field","Age.Group","Gender"
"WBSC Chaos U14 Girls TASL","Beach FC Spirit U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Panthers U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"Beach FC Panthers U14 Girls TASL","Beach FC Hurricanes U14 Girls TASL","Hampton Roads Soccer Complex Field 16","U14","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Fire Cats U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Hurricanes U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"Beach FC Fire Cats U14 Girls TASL","Beach FC Hurricanes U14 Girls TASL","Hampton Roads Soccer Complex Field 11","U14","Girls"
"Beach FC Panthers U14 Girls TASL","Beach FC Fire Cats U14 Girls TASL","Lake Taylor Soccer Complex Field 15","U14","Girls"
"WBSC Chaos U14 Girls TASL","Beach FC Spirit U14 Girls TASL","Joliff Middle School Field 1","U14","Girls"
"Beach FC Spirit U14 Girls TASL","Beach FC Hurricanes U14 Girls TASL","Hampton Roads Soccer Complex Field 16","U14","Girls"
"Beach FC Hurricanes U14 Girls TASL","WBSC Chaos U14 Girls TASL","Hampton Roads Soccer Complex Field 16","U14","Girls"
"Beach FC Fire Cats U14 Girls TASL","Beach FC Panthers U14 Girls TASL","Hampton Roads Soccer Complex Field 15","U14","Girls"
"Beach FC Hurricanes U14 Girls TASL","Beach FC Fire Cats U14 Girls TASL","Hampton Roads Soccer Complex Field 14","U14","Girls"
"Beach FC Spirit U14 Girls TASL","Beach FC Fire Cats U14 Girls TASL","Hampton Roads Soccer Complex Field 16","U14","Girls"
"Beach FC Hurricanes U14 Girls TASL","Beach FC Spirit U14 Girls TASL","Hampton Roads Soccer Complex Field 15","U14","Girls"
"Beach FC Spirit U14 Girls TASL","Beach FC Panthers U14 Girls TASL","Hampton Roads Soccer Complex Field 11","U14","Girls"
"Beach FC Panthers U14 Girls TASL","Beach FC Hurricanes U14 Girls TASL","Lake Taylor Soccer Complex Field 15","U14","Girls"
"Beach FC Riptide U16 Girls TASL","Beach FC Strikers U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CSL Inferno U16 Girls TASL","Smithfield ViP Sirens U16 Girls TASL","Churchland Park Field  3","U16","Girls"
"Beach FC Lady Arsenal U16 Girls TASL","Beach FC United U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Smithfield ViP Sirens U16 Girls TASL","Beach FC Riptide U16 Girls TASL","Carrollton Nike Park 3","U16","Girls"
"Beach FC Strikers U16 Girls TASL","Smithfield ViP Sirens U16 Girls TASL","Hampton Roads Soccer Complex Field 19","U16","Girls"
"CUSC Fire U16 Girls TASL","Beach FC Mavericks U16 Girls TASL","Centerville 10","U16","Girls"
"Beach FC Mavericks U16 Girls TASL","CSL Inferno U16 Girls TASL","Hampton Roads Soccer Complex Field 19","U16","Girls"
"Beach FC Lady Arsenal U16 Girls TASL","CUSC Fire U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Riptide U16 Girls TASL","CUSC Fire U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Smithfield ViP Sirens U16 Girls TASL","Beach FC Mavericks U16 Girls TASL","Carrollton Nike Park 3","U16","Girls"
"Beach FC Crush U16 Girls TASL","Beach FC Riptide U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CSL Inferno U16 Girls TASL","Beach FC Lady Arsenal U16 Girls TASL","Churchland Park Field 11","U16","Girls"
"Beach FC Mavericks U16 Girls TASL","Beach FC Lady Arsenal U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Riptide U16 Girls TASL","CSL Inferno U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Smithfield ViP Sirens U16 Girls TASL","CUSC Fire U16 Girls TASL","Carrollton Nike Park 3","U16","Girls"
"Beach FC Lady Arsenal U16 Girls TASL","Beach FC Riptide U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CUSC Fire U16 Girls TASL","Beach FC United U16 Girls TASL","Centerville 10","U16","Girls"
"CSL Inferno U16 Girls TASL","Beach FC Strikers U16 Girls TASL","Churchland Park Field 11","U16","Girls"
"CUSC Fire U16 Girls TASL","Beach FC Strikers U16 Girls TASL","Centerville 10","U16","Girls"
"Beach FC Riptide U16 Girls TASL","Beach FC Mavericks U16 Girls TASL","Hampton Roads Soccer Complex Field 19","U16","Girls"
"Beach FC Crush U16 Girls TASL","Smithfield ViP Sirens U16 Girls TASL","Hampton Roads Soccer Complex Field 19","U16","Girls"
"Beach FC Crush U16 Girls TASL","CUSC Fire U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC United U16 Girls TASL","Beach FC Mavericks U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Mavericks U16 Girls TASL","Beach FC Strikers U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CUSC Fire U16 Girls TASL","CSL Inferno U16 Girls TASL","Centerville 10","U16","Girls"
"Beach FC United U16 Girls TASL","Beach FC Riptide U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Crush U16 Girls TASL","Beach FC Lady Arsenal U16 Girls TASL","Hampton Roads Soccer Complex Field 19","U16","Girls"
"Beach FC Strikers U16 Girls TASL","Beach FC United U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CSL Inferno U16 Girls TASL","Beach FC Crush U16 Girls TASL","Churchland Park Field 11","U16","Girls"
"Beach FC United U16 Girls TASL","Smithfield ViP Sirens U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Strikers U16 Girls TASL","Beach FC Crush U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC United U16 Girls TASL","Beach FC Crush U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Mavericks U16 Girls TASL","Beach FC Crush U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"Beach FC Lady Arsenal U16 Girls TASL","Smithfield ViP Sirens U16 Girls TASL","Hampton Roads Soccer Complex Field 14","U16","Girls"
"CSL Inferno U16 Girls TASL","Beach FC United U16 Girls TASL","Churchland Park Field 11","U16","Girls"
"Beach FC Strikers U16 Girls TASL","Beach FC Lady Arsenal U16 Girls TASL","Hampton Roads Soccer Complex Field 11","U16","Girls"
"Beach FC Twisters U19 Girls TASL","CUSC Hurricanes U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"CUSC Hurricanes U19 Girls TASL","Smithfield Firestorm U19 Girls TASL","Centerville 10","U19","Girls"
"Beach FC HERicanes U19 Girls TASL","Beach FC Riptides U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"CUSC Hurricanes U19 Girls TASL","Beach FC Riptides U19 Girls TASL","Centerville 10","U19","Girls"
"CUSC Hurricanes U19 Girls TASL","Beach FC HERicanes U19 Girls TASL","Centerville 10","U19","Girls"
"Beach FC HERicanes U19 Girls TASL","Beach FC Twisters U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC Twisters U19 Girls TASL","Beach FC HERicanes U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Smithfield Firestorm U19 Girls TASL","Beach FC Riptides U19 Girls TASL","Carrollton Nike Park 3","U19","Girls"
"CUSC Hurricanes U19 Girls TASL","Beach FC Twisters U19 Girls TASL","Centerville 10","U19","Girls"
"Smithfield Firestorm U19 Girls TASL","CUSC Hurricanes U19 Girls TASL","Carrollton Nike Park 3","U19","Girls"
"Beach FC Riptides U19 Girls TASL","Beach FC HERicanes U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC HERicanes U19 Girls TASL","CUSC Hurricanes U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Smithfield Firestorm U19 Girls TASL","Beach FC HERicanes U19 Girls TASL","Carrollton Nike Park 3","U19","Girls"
"Beach FC Riptides U19 Girls TASL","Beach FC Twisters U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Smithfield Firestorm U19 Girls TASL","Beach FC Twisters U19 Girls TASL","Carrollton Nike Park 3","U19","Girls"
"Beach FC Riptides U19 Girls TASL","Smithfield Firestorm U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC Riptides U19 Girls TASL","CUSC Hurricanes U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC HERicanes U19 Girls TASL","Smithfield Firestorm U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC Twisters U19 Girls TASL","Beach FC Riptides U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
"Beach FC Twisters U19 Girls TASL","Smithfield Firestorm U19 Girls TASL","Hampton Roads Soccer Complex Field 19","U19","Girls"
