"Home","Away","Field","Age.Group","Gender"
"HAMILTON ELITE FC BLUE ANGELS U13 Girls EDP","VOORHEES SA FLASH U13 Girls EDP","Hickory St Soccer 1 FS","U13","Girls"
"U.S. PARMA GOLD 05 U13 Girls EDP","FC BERNA LEGACY 05G U13 Girls EDP","Mountain Park","U13","Girls"
"HARRISON SC DYNAMITE U14 Girls EDP","TBAA SONIC 04 U14 Girls EDP","William Wilt Soccer Complex","U14","Girls"
"PENN FUSION SA PREDA 2005 (RADU) U14 Girls EDP","HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","Penn Fusion Delacy Soccer Complex #3","U14","Girls"
"BALTIMORE CELTIC SC CHRISTOS U14 Girls EDP","SAC PREMIER BLUE 04 U14 Girls EDP","Cardinal Gibbons School Babe Ruth","U14","Girls"
"PERFECT TOUCH SA G-2004 U14 Girls EDP","PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","The Club","U14","Girls"
"BALTIMORE CELTIC SC 2004 CORE U14 Girls EDP","FREEDOM FIRESTORM RED U14 Girls EDP","McDonogh School #1","U14","Girls"
"FREEHOLD SL VALENCIA U14 Girls EDP","MARLTON SC MAYHEM 04 U14 Girls EDP","Jackson Mills JM1","U14","Girls"
"NYXFC NYXTREME U14 Girls EDP","WAYNE BOYS AND GIRLS PIRO U14 Girls EDP","Masters School #1","U14","Girls"
"KEYSTONE FC PREMIER 04G U14 Girls EDP","PENN LEGACY 04 BLACK F U14 Girls EDP","Friendship Park C","U14","Girls"
"CT RUSH ELITE 04 GIRLS U14 Girls EDP","CFC SOUND 2004 U14 Girls EDP","AW Cox School #1","U14","Girls"
"PDA SHORE STING U14 Girls EDP","SJEB RUSH 04 GIRLS ACADEMY U14 Girls EDP","Ocean County College Grass FS","U14","Girls"
"MANALAPAN SC GPS 04G U14 Girls EDP","SDFC 2004G YELLOW U14 Girls EDP","Rec Center B","U14","Girls"
"DELAWARE FOOTBALL DEFC 04 GIRLS U14 Girls EDP","PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","KSC Complex #7","U14","Girls"
"BETHESDA SC SAVAGE 04 U14 Girls EDP","SAC PREMIER BLUE 04 U14 Girls EDP","Walter Johnson HS Turf","U14","Girls"
"PIPELINE SC PRE-ACADEMY U14 Girls EDP","OLD LINE FC 04 BLITZ U14 Girls EDP","Bryn Mawr School Field 01","U14","Girls"
"TORPEDOES SC TORPEDOES RED U14 Girls EDP","SUSA ELITE G04 U14 Girls EDP","Pulis Field A","U14","Girls"
"CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","CLARKSTOWN 2004 WHITE U14 Girls EDP","FDU Soccer Field #1","U14","Girls"
"WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","FC COPA ACADEMY G04 BLACK U14 Girls EDP","Houlihan","U14","Girls"
"SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","COVENTRY SOCCER KIXX U14 Girls EDP","Tuckahoe Sod Farm #1","U14","Girls"
"MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","SAC PREMIER WHITE 2004 U14 Girls EDP","Ridge Road Rec Pk Field 05","U14","Girls"
"U.S. PARMA GOLD 04 U14 Girls EDP","WORLD CLASS FC '04 WHITE U14 Girls EDP","The Wardlaw-Hartridge School Rear Turf Field #2","U14","Girls"
"JERSEY SHORE BOCA JR FC LIBERTY U14 Girls EDP","WASHINGTON UNITED 04G U14 Girls EDP","Forest Hills #1","U14","Girls"
"CHERRY HILL SC TIGER SHARKS U14 Girls EDP","CHERRY HILL FC PREMIER UNITED 04 U14 Girls EDP","Cherry Hill HS West Turf","U14","Girls"
"METHACTON UNITED SC LIBERTY U14 Girls EDP","PA RUSH NERO BLUE 04 U14 Girls EDP","Heebner #2","U14","Girls"
"BETHESDA SC SOCCEROOS 04 U14 Girls EDP","PASADENA THUNDER U14 Girls EDP","Walter Johnson HS #1","U14","Girls"
"BALTIMORE UNION SELECT 04 U14 Girls EDP","OLD LINE FC 04 FIERCE U14 Girls EDP","CCBC Essex Field Turf","U14","Girls"
"LTSC 2004 (PURPLE) U14 Girls EDP","SHGSC DYNAMITE U14 Girls EDP","Seminary Park Turf","U14","Girls"
"NIRVANA 360 COURAGE U14 Girls EDP","SPORTFRIENDS SC BANSHEES U14 Girls EDP","Unassigned","U14","Girls"
"NJ STALLIONS ACADEMY HORNETS 04 EDP U14 Girls EDP","PASCO CREW U14 Girls EDP","Pequannock High School","U14","Girls"
"HARFORD FC UNITED MUTINY U14 Girls EDP","CECIL EXPRESS U14 Girls EDP","Friends Park #1","U14","Girls"
"NEW JERSEY RUSH 04 GIRLS NPL U14 Girls EDP","PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","mercer county park field #1","U14","Girls"
"LDC UNITED LIGHTNING 04 U14 Girls EDP","SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","Lower Dauphin Middle School West Turf","U14","Girls"
"PDA SHORE STING U14 Girls EDP","SDFC 2004G YELLOW U14 Girls EDP","Ocean County College Grass FS","U14","Girls"
"TBAA SONIC 04 U14 Girls EDP","WEST-MONT UNITED SA PREMIER '04 U14 Girls EDP","Valleybrook #1","U14","Girls"
"EAST MEADOW SC LEICESTER CITY U14 Girls EDP","NEW YORK SURF G04 U14 Girls EDP","Speno Park #1","U14","Girls"
"ARSENAL ORDNANCE U14 Girls EDP","CENTERCOURT FC 04 GREEN U14 Girls EDP","Pascack Hills High School #1","U14","Girls"
"PIPELINE SC BLACK U14 Girls EDP","HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","Baltimore PolyTech HS Turf","U14","Girls"
"CEDAR STARS ACADEMY MONMOUTH G-2004 WHITE U14 Girls EDP","U.S. PARMA GOLD 04 U14 Girls EDP","Capelli Sport Complex (Wayside Rd) #3","U14","Girls"
"CHERRY HILL FC PREMIER UNITED 04 U14 Girls EDP","FREEHOLD SL VALENCIA U14 Girls EDP","Decou D6","U14","Girls"
"NYXFC NYXTREME U14 Girls EDP","SPORTFRIENDS SC BANSHEES U14 Girls EDP","Mount Saint Mary College #1","U14","Girls"
"CENTERCOURT FC 04 BLUE U14 Girls EDP","FC BERNA LEGACY 04G GOLD U14 Girls EDP","Long Hill Grass Field","U14","Girls"
"WEST END SL SPARKS U14 Girls EDP","SJEB RUSH 04 GIRLS PREMIER WHITE U14 Girls EDP","Pleasant Valley Elementary School #1","U14","Girls"
"SJEB RUSH 04 GIRLS ACADEMY U14 Girls EDP","PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","Tuckahoe #34","U14","Girls"
"CFC SOUND 2004 U14 Girls EDP","CONNECTICUT FC CFC SOUTH ORANGE 2004 U14 Girls EDP","Choate Fields","U14","Girls"
"SDFC 2004G YELLOW U14 Girls EDP","THISTLE STRONG U14 Girls EDP","Cedar Grove HS Turf","U14","Girls"
"PENN FUSION SA PREDA 2005 (RADU) U14 Girls EDP","SJEB RUSH 04 GIRLS ACADEMY U14 Girls EDP","Penn Fusion United Sports Training Center #4","U14","Girls"
"LEHIGH VALLEY UNITED LVU 2004 GIRLS BLACK U14 Girls EDP","DELAWARE FOOTBALL DEFC 04 GIRLS U14 Girls EDP","Moravian Academy Upper School","U14","Girls"
"WEST-MONT UNITED SA PREMIER '04 U14 Girls EDP","PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","Hill Top #3","U14","Girls"
"BALTIMORE CELTIC SC CHRISTOS U14 Girls EDP","MARYLAND UNITED FC 2004 PREMIER U14 Girls EDP","Western Regional Park #4","U14","Girls"
"SAC PREMIER BLUE 04 U14 Girls EDP","PIPELINE SC PRE-ACADEMY U14 Girls EDP","Oakland Mills HS Stadium","U14","Girls"
"FC BERNA LEGACY 04G BLACK U14 Girls EDP","MARLBORO SA CYCLONES 04 U14 Girls EDP","Mountain Park","U14","Girls"
"TSF ACADEMY 2004G U14 Girls EDP","WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","","U14","Girls"
"YMS FORCE PREMIER 04 U14 Girls EDP","PA RUSH 04 U14 Girls EDP","Macclesfield Park C","U14","Girls"
"HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","Hutchison Elementary Turf","U14","Girls"
"SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","FREEDOM FIRESTORM RED U14 Girls EDP","New Oxford Senior High School #1","U14","Girls"
"SAC PREMIER WHITE 2004 U14 Girls EDP","PIPELINE SC BLACK U14 Girls EDP","Oakland Mills HS Stadium","U14","Girls"
"CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","SCOTCH PLAINS FANWOOD SA SPF LEROUX U14 Girls EDP","College of Staten Island","U14","Girls"
"WASHINGTON UNITED 04G U14 Girls EDP","BORDENTOWN COMMUNITY SA FC JAGUARS 04 U14 Girls EDP","WLP #4","U14","Girls"
"MARLTON SC MAYHEM 04 U14 Girls EDP","CHERRY HILL SC TIGER SHARKS U14 Girls EDP","Memorial Sports Complex M2","U14","Girls"
"UNITED GERMAN HUNGARIANS STRIKERS U14 Girls EDP","PA RUSH NERO WHITE 04 U14 Girls EDP","UGH Club #3","U14","Girls"
"LOWER MERION SOCHERS U14 Girls EDP","METHACTON UNITED SC LIBERTY U14 Girls EDP","SOUTH ARDMORE PLAYGROUND Field","U14","Girls"
"ASA LIVERPOOL FCIAA MD (FORMERLY ASA BLUE UNITED) 04 ACADEMY U14 Girls EDP","BALTIMORE UNION SELECT 04 U14 Girls EDP","Old Mill HS Turf","U14","Girls"
"PENN LEGACY 04 BLACK F U14 Girls EDP","OLD LINE FC 04 FIERCE U14 Girls EDP","Penn Legacy East Petersburg Campus #1","U14","Girls"
"AFC PANTHERS U14 Girls EDP","LTSC 2004 (PURPLE) U14 Girls EDP","Cedar Lane Regional Park #12 Turf","U14","Girls"
"PIPELINE SC RED U14 Girls EDP","CESC CALVERT ELITE '04 U14 Girls EDP","Bryn Mawr School Field 01","U14","Girls"
"FC BERNA LEGACY 04G GOLD U14 Girls EDP","BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","Mountain Park","U14","Girls"
"CEDAR STARS ACADEMY BERGEN WEST 04 WHITE U14 Girls EDP","CENTERCOURT FC 04 BLUE U14 Girls EDP","FDU Soccer Field #1","U14","Girls"
"OLD BRIDGE GIRLS SOCCER FURY U14 Girls EDP","MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","Geick Park #10","U14","Girls"
"DEPTFORD PREMIER FC '04 GIRLS U14 Girls EDP","MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","Cattell Complex in Deptford #1","U14","Girls"
"NEXT LEVEL SA 04 GIRLS U14 Girls EDP","LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","NLSA-Twin Pines Turf","U14","Girls"
"PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","WATCHUNG HILLS NJ ELITE 2004G RISING STARS U14 Girls EDP","Unassigned","U14","Girls"
"SILVER LAKE SA FIRE U14 Girls EDP","SJEB RUSH 04 GIRLS ACADEMY U14 Girls EDP","MILLER FIELD #1","U14","Girls"
"CLARKSTOWN 2004 WHITE U14 Girls EDP","TORPEDOES SC TORPEDOES RED U14 Girls EDP","Kennedy Dells Park #1","U14","Girls"
"EAST MEADOW SC LEICESTER CITY U14 Girls EDP","PERFECT TOUCH SA G-2004 U14 Girls EDP","Speno Park #1","U14","Girls"
"CENTERCOURT FC 04 GREEN U14 Girls EDP","MARLBORO SA CYCLONES 04 U14 Girls EDP","Riverside Park","U14","Girls"
"NORTH UNION UNITED 04 STRIKERS U14 Girls EDP","COVENTRY SOCCER KIXX U14 Girls EDP","Lewisburg High School #1","U14","Girls"
"SAC PREMIER WHITE 2004 U14 Girls EDP","HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","Oakland Mills HS Stadium","U14","Girls"
"WSC ELITE FURY U14 Girls EDP","FC COPA ACADEMY G04 BLACK SOUTH U14 Girls EDP","Main WSC Turf #1","U14","Girls"
"READING RAGE '04 SINCLAIR U14 Girls EDP","PA RUSH NERO WHITE 04 U14 Girls EDP","Tulpehocken HS #1","U14","Girls"
"ASA LIVERPOOL FCIAA MD (FORMERLY ASA BLUE UNITED) 04 ACADEMY U14 Girls EDP","CECIL EXPRESS U14 Girls EDP","Arundel HS Turf","U14","Girls"
"CALVERT CSA FURY 04G U14 Girls EDP","HARFORD FC UNITED MUTINY U14 Girls EDP","BG&E Field #01","U14","Girls"
"WEST MORRIS SC PREMIER 04G U14 Girls EDP","WAYNE BOYS AND GIRLS PIRO U14 Girls EDP","Ralston Upper","U14","Girls"
"KEYSTONE FC PREMIER 04G U14 Girls EDP","HMMS EAGLE FC UNION U14 Girls EDP","Friendship Park C","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","LMSA Soccer Complex F1","U14","Girls"
"CT RUSH ELITE 04 GIRLS U14 Girls EDP","CONNECTICUT FC CFC SOUTH ORANGE 2004 U14 Girls EDP","Allens Meadows Park #1","U14","Girls"
"WATCHUNG HILLS NJ ELITE 2004G RISING STARS U14 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2004 GREEN U14 Girls EDP","Duderstadt Turf Field","U14","Girls"
"HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","SDFC 2004G YELLOW U14 Girls EDP","CROSS FARMS FIELD #10","U14","Girls"
"LEHIGH VALLEY UNITED LVU 2004 GIRLS BLACK U14 Girls EDP","PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","Moravian Academy Upper School","U14","Girls"
"FC EUROPA 04' ELITE U14 Girls EDP","DELAWARE FOOTBALL DEFC 04 GIRLS U14 Girls EDP","The Proving Ground #3","U14","Girls"
"SAC PREMIER BLUE 04 U14 Girls EDP","OLD LINE FC 04 BLITZ U14 Girls EDP","Covenant Park Field 05","U14","Girls"
"SUSA ELITE G04 U14 Girls EDP","CLARKSTOWN 2004 WHITE U14 Girls EDP","Baymen Soccer Complex #2","U14","Girls"
"TSF ACADEMY 2004G U14 Girls EDP","BROOKLYN CITY F.C. G04 U14 Girls EDP","DePaul High School #1","U14","Girls"
"SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","MEDFORD STRIKERS SC SCREAM U14 Girls EDP","Tuckahoe Sod Farm #1","U14","Girls"
"PA RUSH 04 U14 Girls EDP","HAVERFORD ELITE 04 U14 Girls EDP","Rush Soccer Complex #1","U14","Girls"
"MD RUSH MONTGOMERY UNITED '04G U14 Girls EDP","KEYSTONE FC PREMIER 04G U14 Girls EDP","Ridge Road Rec Pk Field 05","U14","Girls"
"MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","PIPELINE SC BLACK U14 Girls EDP","Martin Luther King Pk Turf","U14","Girls"
"STA 2004G EDP U14 Girls EDP","CAPS GREATER FLEMINGTON AC MILAN 04 U14 Girls EDP","Central Park #4","U14","Girls"
"MIDDLETOWN SC SONIC DYNAMITE BLACK U14 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","Fairview field #1","U14","Girls"
"CHERRY HILL FC PREMIER UNITED 04 U14 Girls EDP","MARLTON SC MAYHEM 04 U14 Girls EDP","Decou D6","U14","Girls"
"BORDENTOWN COMMUNITY SA FC JAGUARS 04 U14 Girls EDP","WSC ELITE FURY U14 Girls EDP","BORDENTOWN-FRIENDSHIP FIELDS #9","U14","Girls"
"LOWER MERION SOCHERS U14 Girls EDP","PA RUSH NERO BLUE 04 U14 Girls EDP","Polo Fields #1","U14","Girls"
"BALTIMORE UNION SELECT 04 U14 Girls EDP","PENN LEGACY 04 BLACK F U14 Girls EDP","Honeygo Run Park Turf","U14","Girls"
"BETHESDA SC SOCCEROOS 04 U14 Girls EDP","CECIL EXPRESS U14 Girls EDP","Wooton High School Turf","U14","Girls"
"SHGSC DYNAMITE U14 Girls EDP","AFC PANTHERS U14 Girls EDP","New Town High School #1","U14","Girls"
"BAYSHORE SPIRIT BLACK U14 Girls EDP","PIPELINE SC RED U14 Girls EDP","Whitemarsh Park (E.Shore) A","U14","Girls"
"BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","CENTERCOURT FC 04 BLUE U14 Girls EDP","Snyder Avenue Park #1","U14","Girls"
"CEDAR STARS ACADEMY HUDSON VALLEY 2004 U14 Girls EDP","SPORTFRIENDS SC BANSHEES U14 Girls EDP","Capelli Sport Outdoor Complex (Pine Island)","U14","Girls"
"MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","PARSIPPANY SC 2004 GIRLS BLUE U14 Girls EDP","Pittser Field","U14","Girls"
"PASCO CREW U14 Girls EDP","PISCATAWAY SC LIGHTNING U14 Girls EDP","Pasco - PCT High School Football field #1","U14","Girls"
"MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","HOPEWELL VALLEY SA HEAT U14 Girls EDP","Monroe Soccer Complex #6","U14","Girls"
"JERSEY KNIGHTS SC FURY U14 Girls EDP","DEPTFORD PREMIER FC '04 GIRLS U14 Girls EDP","Jersey Knights Complex #1","U14","Girls"
"SILVER LAKE SA FIRE U14 Girls EDP","PENN FUSION SA PREDA 2005 (RADU) U14 Girls EDP","MILLER FIELD #1","U14","Girls"
"SAC PREMIER BLUE 04 U14 Girls EDP","HMMS EAGLE FC UNION U14 Girls EDP","Covenant Park Field 07","U14","Girls"
"EAST MEADOW SC LEICESTER CITY U14 Girls EDP","SUSA ELITE G04 U14 Girls EDP","Field of Dreams #1","U14","Girls"
"HAVERFORD ELITE 04 U14 Girls EDP","NORTHEAST UNITED NEU FUSION U14 Girls EDP","Haverford Reserve #1","U14","Girls"
"FREEDOM FIRESTORM RED U14 Girls EDP","MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","Marriotts Ridge HS","U14","Girls"
"FREEHOLD SL VALENCIA U14 Girls EDP","WSC ELITE FURY U14 Girls EDP","Jackson Mills JM1","U14","Girls"
"FCSC FURY U14 Girls EDP","AFC PANTHERS U14 Girls EDP","Old National Pike Park #1","U14","Girls"
"CEDAR STARS ACADEMY HUDSON VALLEY 2004 U14 Girls EDP","WEST MORRIS SC PREMIER 04G U14 Girls EDP","Capelli Sport Outdoor Complex (Pine Island)","U14","Girls"
"BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 WHITE U14 Girls EDP","Snyder Avenue Park #1","U14","Girls"
"PARSIPPANY SC 2004 GIRLS BLUE U14 Girls EDP","NJ STALLIONS ACADEMY HORNETS 04 EDP U14 Girls EDP","PCT High School Soccer","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","LMSA Soccer Complex F1","U14","Girls"
"CFC SOUND 2004 U14 Girls EDP","VILLAGE OF THE BRANCH G04 UNITED U14 Girls EDP","Choate Fields","U14","Girls"
"SDFC 2004G YELLOW U14 Girls EDP","SILVER LAKE SA FIRE U14 Girls EDP","Cedar Grove HS Turf","U14","Girls"
"HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","WATCHUNG HILLS NJ ELITE 2004G RISING STARS U14 Girls EDP","Cross Farm #3","U14","Girls"
"PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","HARRISON SC DYNAMITE U14 Girls EDP","Penn Fusion United Sports Training Center #4","U14","Girls"
"PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","FC EUROPA 04' ELITE U14 Girls EDP","PSC Agusta Fields - # 7 #7","U14","Girls"
"MARYLAND UNITED FC 2004 PREMIER U14 Girls EDP","BETHESDA SC SAVAGE 04 U14 Girls EDP","Indian Creek Upper School Field #1","U14","Girls"
"SUSA ELITE G04 U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","Baymen Soccer Complex #2","U14","Girls"
"FC COPA ACADEMY G04 BLACK U14 Girls EDP","TSF ACADEMY 2004G U14 Girls EDP","Rutgers-Busch Sport Club Turf","U14","Girls"
"MEDFORD STRIKERS SC SCREAM U14 Girls EDP","HAVERFORD ELITE 04 U14 Girls EDP","Medford Strikers","U14","Girls"
"NORTHEAST UNITED NEU FUSION U14 Girls EDP","HULMEVILLE SC FREEDOM U14 Girls EDP","Back Mountain Rec Fields #1","U14","Girls"
"NORTH UNION UNITED 04 STRIKERS U14 Girls EDP","PA RUSH 04 U14 Girls EDP","Lewisburg High School #1","U14","Girls"
"PIPELINE SC BLACK U14 Girls EDP","SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","Bryn Mawr School Field 01","U14","Girls"
"BRIDGEWATER SA BARCA U14 Girls EDP","U.S. PARMA GOLD 04 U14 Girls EDP","Bridgewater Turf #2","U14","Girls"
"WORLD CLASS FC '04 WHITE U14 Girls EDP","STA 2004G EDP U14 Girls EDP","World Class/Orangetown Soccer ComplexArtifical turf #1","U14","Girls"
"FC COPA ACADEMY G04 BLACK SOUTH U14 Girls EDP","BORDENTOWN COMMUNITY SA FC JAGUARS 04 U14 Girls EDP","Rowan Univ. West Campus Turf","U14","Girls"
"PA RUSH NERO WHITE 04 U14 Girls EDP","WARRINGTON 2004 VIPERS U14 Girls EDP","Rush Soccer Complex #1","U14","Girls"
"LOWER MERION SOCHERS U14 Girls EDP","READING RAGE '04 SINCLAIR U14 Girls EDP","Barrack Hebrew Academy Turf","U14","Girls"
"OLD LINE FC 04 FIERCE U14 Girls EDP","BETHESDA SC SOCCEROOS 04 U14 Girls EDP","Harford Technical High School #1","U14","Girls"
"CECIL EXPRESS U14 Girls EDP","BALTIMORE UNION SELECT 04 U14 Girls EDP","Chesland Soccer Park #1","U14","Girls"
"TOWSON UNITED MAROON 2004 U14 Girls EDP","FCSC FURY U14 Girls EDP","Towson High School Turf","U14","Girls"
"BAYSHORE SPIRIT BLACK U14 Girls EDP","RIVER SC 04/05 GIRLS U14 Girls EDP","Whitemarsh Park (E.Shore) A","U14","Girls"
"CEDAR STARS ACADEMY BERGEN WEST 04 WHITE U14 Girls EDP","WEST MORRIS SC PREMIER 04G U14 Girls EDP","FDU Soccer Field #1","U14","Girls"
"CENTERCOURT FC 04 BLUE U14 Girls EDP","NYXFC NYXTREME U14 Girls EDP","Long Hill Grass Field","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","KEYSTONE ATHLETIC 04GIRLSKEYSTONE U14 Girls EDP","St Rose Athletic Fields FS","U14","Girls"
"MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","JERSEY KNIGHTS SC FURY U14 Girls EDP","Monroe Soccer Complex #5","U14","Girls"
"HOPEWELL VALLEY SA HEAT U14 Girls EDP","NEXT LEVEL SA 04 GIRLS U14 Girls EDP","Washington Crossing #1 11v11","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","WEST MORRIS SC PREMIER 04G U14 Girls EDP","St Rose Athletic Fields FS","U14","Girls"
"FC EUROPA 04' ELITE U14 Girls EDP","HARRISON SC DYNAMITE U14 Girls EDP","Proving Ground #2","U14","Girls"
"LDC UNITED LIGHTNING 04 U14 Girls EDP","KEYSTONE FC PREMIER 04G U14 Girls EDP","Lower Dauphin Middle School West Turf","U14","Girls"
"SILVER LAKE SA FIRE U14 Girls EDP","HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","MILLER FIELD #1","U14","Girls"
"PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","TBAA SONIC 04 U14 Girls EDP","PSC Agusta Fields - # 7 #7","U14","Girls"
"NEW YORK SURF G04 U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","East Woods School Upper #2","U14","Girls"
"PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","CT RUSH SW 04 GIRLS U14 Girls EDP","Fort Lee High School","U14","Girls"
"BROOKLYN CITY F.C. G04 U14 Girls EDP","FC COPA ACADEMY G04 BLACK U14 Girls EDP","Poly Prep County Day School #1","U14","Girls"
"MIDDLETOWN SC SONIC DYNAMITE BLACK U14 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2004 WHITE U14 Girls EDP","Dorbrook #3","U14","Girls"
"BRIDGEWATER SA BARCA U14 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","Bridgewater Turf #2","U14","Girls"
"READING RAGE '04 SINCLAIR U14 Girls EDP","METHACTON UNITED SC LIBERTY U14 Girls EDP","Tulpehocken HS #1","U14","Girls"
"DAVIDSONVILLE LIGHTNING U14 Girls EDP","CESC CALVERT ELITE '04 U14 Girls EDP","Davidsonville Park Field F","U14","Girls"
"FC SPORTIKA ACADEMY 2004G U14 Girls EDP","MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","Sportika Sports","U14","Girls"
"NEXT LEVEL SA 04 GIRLS U14 Girls EDP","JERSEY KNIGHTS SC FURY U14 Girls EDP","NLSA-Twin Pines Turf","U14","Girls"
"SOUTH CENTRAL PREMIER U14 Girls EDP","LEVITTOWN LADY GALAXY U14 Girls EDP","Connecticut Sportsplex #1","U14","Girls"
"CT RUSH ELITE 04 GIRLS U14 Girls EDP","BEEKMAN FIRE ELITE U14 Girls EDP","Taft School #1","U14","Girls"
"WATCHUNG HILLS NJ ELITE 2004G RISING STARS U14 Girls EDP","MANALAPAN SC GPS 04G U14 Girls EDP","Kantor Park","U14","Girls"
"FC EUROPA 04' ELITE U14 Girls EDP","NEW JERSEY RUSH 04 GIRLS NPL U14 Girls EDP","Delaware Valley Friends School Turf","U14","Girls"
"HARRISON SC DYNAMITE U14 Girls EDP","LEHIGH VALLEY UNITED LVU 2004 GIRLS BLACK U14 Girls EDP","William Wilt Soccer Complex","U14","Girls"
"BETHESDA SC SAVAGE 04 U14 Girls EDP","BALTIMORE UNION ELITE 04 U14 Girls EDP","Wootton HS Turf","U14","Girls"
"BALTIMORE CELTIC SC CHRISTOS U14 Girls EDP","OLD LINE FC 04 BLITZ U14 Girls EDP","Mt. Hebron High School Turf","U14","Girls"
"ROCKVILLE CENTRE STRIKERS U14 Girls EDP","CLARKSTOWN 2004 WHITE U14 Girls EDP","Rockville Centre Sports Complex #1","U14","Girls"
"PA RUSH 04 U14 Girls EDP","SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","Rush Soccer Complex #1","U14","Girls"
"AC CUGINI ROMA 04 U14 Girls EDP","SAC PREMIER WHITE 2004 U14 Girls EDP","Linganore High School stadium","U14","Girls"
"SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","New Oxford Senior High School #1","U14","Girls"
"FREEDOM FIRESTORM RED U14 Girls EDP","KEYSTONE FC PREMIER 04G U14 Girls EDP","Western Regional Park Field 4","U14","Girls"
"U.S. PARMA GOLD 04 U14 Girls EDP","CAPS GREATER FLEMINGTON AC MILAN 04 U14 Girls EDP","The Wardlaw-Hartridge School Rear Turf Field #2","U14","Girls"
"JERSEY SHORE BOCA JR FC LIBERTY U14 Girls EDP","CHERRY HILL FC PREMIER UNITED 04 U14 Girls EDP","Central Regional High School Turf","U14","Girls"
"FTYSA PHENOM U14 Girls EDP","FC COPA ACADEMY G04 BLACK SOUTH U14 Girls EDP","FTYSA #1","U14","Girls"
"UNITED GERMAN HUNGARIANS STRIKERS U14 Girls EDP","LOWER MERION SOCHERS U14 Girls EDP","UGH Club #4","U14","Girls"
