"Home","Away","Field"
"Sky Blue - PDA U-18/19 Girls USDA","PA Classics U-18/19 Girls USDA","PDA #3 "
"Real So Cal U-18/19 Girls USDA","Albion SC U-18/19 Girls USDA","Pierce College Shepard Stadium"
"Dallas Texans U-15 Girls USDA","Solar Soccer Club U-15 Girls USDA","Ross Stewart Soccer Complex"
"Legends FC U-14 Girls USDA","Burlingame Soccer Club U-14 Girls USDA","Silverlakes #23"
"SC del Sol U-14 Girls USDA","California Thorns FC U-14 Girls USDA","Field #1"
"SC del Sol U-16/17 Girls USDA","California Thorns FC U-16/17 Girls USDA","Field #2"
"United Futbol Academy U-14 Girls USDA","NC Courage U-14 Girls USDA","Fowler Park: Field 5 (turf)"
"United Futbol Academy U-16/17 Girls USDA","NC Courage U-16/17 Girls USDA","Fowler Park: Field 10 (turf)"
"West Coast Futbol Club U-14 Girls USDA","PSV Union Football Club U-14 Girls USDA","Orange County Great Park Field #4"
"Sockers FC U-15 Girls USDA","Shattuck - Saint Mary's U-15 Girls USDA","Commissioners Park"
"Cincinnati Development Academy U-14 Girls USDA","Midwest United FC U-14 Girls USDA","Withrow High School"
"LA Galaxy San Diego U-14 Girls USDA","San Jose Earthquakes U-14 Girls USDA","Army and Navy Academy"
"Los Angeles Premier Futbol Club U-14 Girls USDA","Lamorinda Soccer Club U-14 Girls USDA","La Canada Stadium - Turf"
"Michigan Hawks U-14 Girls USDA","Indiana Fire Academy U-14 Girls USDA","Jaycee Park"
"Nationals U-14 Girls USDA","Eclipse Select Soccer Club U-14 Girls USDA","Field 3"
"Dallas Texans U-14 Girls USDA","Solar Soccer Club U-14 Girls USDA","Ross Stewart Soccer Complex"
"Dallas Texans U-16/17 Girls USDA","Solar Soccer Club U-16/17 Girls USDA","Ross Stewart Soccer Complex"
"FC Stars U-14 Girls USDA","New York City FC U-14 Girls USDA","Field 1"
"Legends FC U-15 Girls USDA","Burlingame Soccer Club U-15 Girls USDA","Silverlakes #23"
"SC del Sol U-15 Girls USDA","California Thorns FC U-15 Girls USDA","Field #1"
"SC del Sol U-18/19 Girls USDA","California Thorns FC U-18/19 Girls USDA","Field #2"
"United Futbol Academy U-15 Girls USDA","NC Courage U-15 Girls USDA","Fowler Park: Field 10 (turf)"
"United Futbol Academy U-18/19 Girls USDA","NC Courage U-18/19 Girls USDA","Fowler Park: Field 5 (turf)"
"West Coast Futbol Club U-15 Girls USDA","PSV Union Football Club U-15 Girls USDA","Orange County Great Park Field #4"
"Sockers FC U-16/17 Girls USDA","Shattuck - Saint Mary's U-16/17 Girls USDA","Commissioners Park"
"Cincinnati Development Academy U-15 Girls USDA","Midwest United FC U-15 Girls USDA","Withrow High School"
"LA Galaxy San Diego U-15 Girls USDA","San Jose Earthquakes U-15 Girls USDA","Army and Navy Academy"
"Los Angeles Premier Futbol Club U-15 Girls USDA","Lamorinda Soccer Club U-15 Girls USDA","La Canada Stadium - Turf"
"Nationals U-15 Girls USDA","Eclipse Select Soccer Club U-15 Girls USDA","Field 3"
"FC Stars U-15 Girls USDA","New York City FC U-15 Girls USDA","Field 1"
"Charlotte Soccer Academy U-14 Girls USDA","NTH Tophat U-14 Girls USDA","OrthoCarolina Field #1"
"Charlotte Soccer Academy U-16/17 Girls USDA","NTH Tophat U-16/17 Girls USDA","OrthoCarolina Field #2"
"Dallas Texans U-18/19 Girls USDA","Solar Soccer Club U-18/19 Girls USDA","Ross Stewart Soccer Complex"
"Michigan Hawks U-15 Girls USDA","Indiana Fire Academy U-15 Girls USDA","Jaycee Park"
"Sockers FC U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Commissioners Park"
"Legends FC U-16/17 Girls USDA","Burlingame Soccer Club U-16/17 Girls USDA","Silverlakes #23"
"West Coast Futbol Club U-16/17 Girls USDA","PSV Union Football Club U-16/17 Girls USDA","Orange County Great Park Field #4"
"LA Galaxy San Diego U-16/17 Girls USDA","San Jose Earthquakes U-16/17 Girls USDA","Army and Navy Academy"
"Nationals U-16/17 Girls USDA","Eclipse Select Soccer Club U-16/17 Girls USDA","Field 3"
"Cincinnati Development Academy U-16/17 Girls USDA","Midwest United FC U-16/17 Girls USDA","Withrow High School"
"FC Stars U-16/17 Girls USDA","New York City FC U-16/17 Girls USDA","Field 1"
"Los Angeles Premier Futbol Club U-16/17 Girls USDA","Lamorinda Soccer Club U-16/17 Girls USDA","La Canada Stadium - Turf"
"Michigan Hawks U-16/17 Girls USDA","Indiana Fire Academy U-16/17 Girls USDA","Jaycee Park"
"Charlotte Soccer Academy U-15 Girls USDA","NTH Tophat U-15 Girls USDA","OrthoCarolina Field #1"
"Charlotte Soccer Academy U-18/19 Girls USDA","NTH Tophat U-18/19 Girls USDA","OrthoCarolina Field #2"
"LA Galaxy San Diego U-18/19 Girls USDA","San Jose Earthquakes U-18/19 Girls USDA","Army and Navy Academy"
"Legends FC U-18/19 Girls USDA","Burlingame Soccer Club U-18/19 Girls USDA","Silverlakes #23"
"Nationals U-18/19 Girls USDA","Eclipse Select Soccer Club U-18/19 Girls USDA","Field 3"
"West Coast Futbol Club U-18/19 Girls USDA","PSV Union Football Club U-18/19 Girls USDA","Orange County Great Park Field #4"
"FC Stars U-18/19 Girls USDA","New York City FC U-18/19 Girls USDA","Field 1"
"Michigan Hawks U-18/19 Girls USDA","Indiana Fire Academy U-18/19 Girls USDA","Jaycee Park"
"Cincinnati Development Academy U-18/19 Girls USDA","Midwest United FC U-18/19 Girls USDA","Withrow High School"
"Los Angeles Premier Futbol Club U-18/19 Girls USDA","Lamorinda Soccer Club U-18/19 Girls USDA","La Canada Stadium - Turf"
"Albion SC U-14 Girls USDA","So Cal Blues Soccer Club U-14 Girls USDA","Francis Parker School"
"Eagles Soccer Club U-14 Girls USDA","Real So Cal U-14 Girls USDA","Field 14"
"FC Kansas City U-14 Girls USDA","SPORTING Blue Valley U-14 Girls USDA","Kansas City Kansas Community College"
"LAFC Slammers U-14 Girls USDA","LA Galaxy U-14 Girls USDA","Grass"
"Legends FC U-14 Girls USDA","West Coast Futbol Club U-14 Girls USDA","Silverlakes #8"
"PSV Union Football Club U-14 Girls USDA","Placer United SC U-14 Girls USDA","Jordan MS Field #3"
"Lamorinda Soccer Club U-14 Girls USDA","California Thorns FC U-14 Girls USDA","Merritt College"
"Reign Academy U-14 Girls USDA","Crossfire Premier U-14 Girls USDA","Starfire Turf Field #2"
"Cedar Stars Academy - Monmouth U-14 Girls USDA","FC Virginia U-14 Girls USDA","Capelli Sport Complex - Field 3 FS"
"Cincinnati Development Academy U-14 Girls USDA","FC United Soccer Club U-14 Girls USDA","South Field"
"Colorado Rush U-15 Girls USDA","Dallas Texans U-15 Girls USDA","Trailblazer Stadium"
"Long Island SC U-14 Girls USDA","FC Fury NY U-14 Girls USDA","John J Burns Park "
"NTH Tophat U-14 Girls USDA","Weston FC U-14 Girls USDA","Metro North Park 3"
"NTH Tophat U-16/17 Girls USDA","Weston FC U-16/17 Girls USDA","Metro North Park 1"
"Pateadores U-14 Girls USDA","Beach Futbol Club U-14 Girls USDA","Orange Coast College"
"Real Colorado U-14 Girls USDA","FC Dallas U-14 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-16/17 Girls USDA","FC Dallas U-16/17 Girls USDA","Real Colorado Soccer Complex Grass"
"San Diego Surf U-14 Girls USDA","Los Angeles Premier Futbol Club U-14 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-16/17 Girls USDA","Los Angeles Premier Futbol Club U-16/17 Girls USDA","Surf Cup Sports Park # 6"
"Sky Blue - PDA U-14 Girls USDA","Virginia Development Academy U-14 Girls USDA","PDA #3 "
"Washington Spirit Academy - Virginia U-14 Girls USDA","PA Classics U-14 Girls USDA","Grist Mill Park #4"
"Washington Spirit Academy - Baltimore Armour U-14 Girls USDA","Penn Fusion Soccer Academy U-14 Girls USDA","Maryland SoccerPlex 12"
"Albion SC U-15 Girls USDA","So Cal Blues Soccer Club U-15 Girls USDA","Francis Parker School"
"Eagles Soccer Club U-15 Girls USDA","Real So Cal U-15 Girls USDA","Field 14"
"FC Kansas City U-15 Girls USDA","SPORTING Blue Valley U-15 Girls USDA","Kansas City Kansas Community College"
"LAFC Slammers U-15 Girls USDA","LA Galaxy U-15 Girls USDA","Grass"
"Legends FC U-15 Girls USDA","West Coast Futbol Club U-15 Girls USDA","Silverlakes #8"
"PSV Union Football Club U-15 Girls USDA","Placer United SC U-15 Girls USDA","Jordan MS Field #3"
"United Futbol Academy U-14 Girls USDA","West Florida Flames U-14 Girls USDA","Fowler Park: Field 5 (turf)"
"United Futbol Academy U-16/17 Girls USDA","West Florida Flames U-16/17 Girls USDA","Fowler Park: Field 10 (turf)"
"Lamorinda Soccer Club U-15 Girls USDA","California Thorns FC U-15 Girls USDA","Merritt College"
"Cincinnati Development Academy U-15 Girls USDA","FC United Soccer Club U-15 Girls USDA","South Field"
"Long Island SC U-15 Girls USDA","FC Fury NY U-15 Girls USDA","John J Burns Park "
"NTH Tophat U-15 Girls USDA","Weston FC U-15 Girls USDA","Metro North Park 3"
"NTH Tophat U-18/19 Girls USDA","Weston FC U-18/19 Girls USDA","Metro North Park 1"
"Pateadores U-15 Girls USDA","Beach Futbol Club U-15 Girls USDA","Orange Coast College"
"Sky Blue - PDA U-15 Girls USDA","Virginia Development Academy U-15 Girls USDA","PDA #3 "
"Washington Spirit Academy - Virginia U-15 Girls USDA","PA Classics U-15 Girls USDA","Grist Mill Park #4"
"Albion SC U-16/17 Girls USDA","So Cal Blues Soccer Club U-16/17 Girls USDA","Francis Parker School"
"Cedar Stars Academy - Monmouth U-15 Girls USDA","FC Virginia U-15 Girls USDA","Capelli Sport Complex - Field 3 FS"
"Colorado Rush U-16/17 Girls USDA","Dallas Texans U-16/17 Girls USDA","Trailblazer Stadium"
"Real Colorado U-15 Girls USDA","FC Dallas U-15 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-18/19 Girls USDA","FC Dallas U-18/19 Girls USDA","Real Colorado Soccer Complex Grass"
"Reign Academy U-15 Girls USDA","Crossfire Premier U-15 Girls USDA","Starfire Turf Field #1"
"San Diego Surf U-15 Girls USDA","Los Angeles Premier Futbol Club U-15 Girls USDA","Surf Cup Sports Park # 5"
"San Diego Surf U-18/19 Girls USDA","Los Angeles Premier Futbol Club U-18/19 Girls USDA","Surf Cup Sports Park # 6"
"Washington Spirit Academy - Baltimore Armour U-15 Girls USDA","Penn Fusion Soccer Academy U-15 Girls USDA","Maryland SoccerPlex 12"
"LAFC Slammers U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Grass"
"United Futbol Academy U-15 Girls USDA","West Florida Flames U-15 Girls USDA","Fowler Park: Field 10 (turf)"
"United Futbol Academy U-18/19 Girls USDA","West Florida Flames U-18/19 Girls USDA","Fowler Park: Field 5 (turf)"
"Colorado Rush U-14 Girls USDA","Dallas Texans U-14 Girls USDA","Metro State University, Regency Athletic Complex"
"Eagles Soccer Club U-16/17 Girls USDA","Real So Cal U-16/17 Girls USDA","Field 14"
"FC Kansas City U-16/17 Girls USDA","SPORTING Blue Valley U-16/17 Girls USDA","Kansas City Kansas Community College"
"Legends FC U-16/17 Girls USDA","West Coast Futbol Club U-16/17 Girls USDA","Silverlakes #8"
"PSV Union Football Club U-16/17 Girls USDA","Placer United SC U-16/17 Girls USDA","Jordan MS Field #3"
"Reign Academy U-16/17 Girls USDA","Crossfire Premier U-16/17 Girls USDA","Starfire Turf Field #11"
"Concorde Fire U-14 Girls USDA","IMG Academy U-14 Girls USDA","Georgia Soccer Park - Field 3"
"Concorde Fire U-15 Girls USDA","IMG Academy U-15 Girls USDA","Georgia Soccer Park - Field 1"
"Lamorinda Soccer Club U-16/17 Girls USDA","California Thorns FC U-16/17 Girls USDA","Merritt College"
"Pateadores U-16/17 Girls USDA","Beach Futbol Club U-16/17 Girls USDA","Orange Coast College"
"Washington Spirit Academy - Virginia U-16/17 Girls USDA","PA Classics U-16/17 Girls USDA","Grist Mill Park #4"
"Albion SC U-18/19 Girls USDA","So Cal Blues Soccer Club U-18/19 Girls USDA","Francis Parker School"
"Cincinnati Development Academy U-16/17 Girls USDA","FC United Soccer Club U-16/17 Girls USDA","South Field"
"Long Island SC U-16/17 Girls USDA","FC Fury NY U-16/17 Girls USDA","John J Burns Park "
"Reign Academy U-18/19 Girls USDA","Crossfire Premier U-18/19 Girls USDA","Starfire Turf Field #1"
"Sky Blue - PDA U-16/17 Girls USDA","Virginia Development Academy U-16/17 Girls USDA","PDA #3 "
"Washington Spirit Academy - Baltimore Armour U-16/17 Girls USDA","Penn Fusion Soccer Academy U-16/17 Girls USDA","Maryland SoccerPlex 12"
"Cedar Stars Academy - Monmouth U-16/17 Girls USDA","FC Virginia U-16/17 Girls USDA","Capelli Sport Complex - Field 3 FS"
"Colorado Rush U-18/19 Girls USDA","Dallas Texans U-18/19 Girls USDA","Trailblazer Stadium"
"LAFC Slammers U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Grass"
"Eagles Soccer Club U-18/19 Girls USDA","Real So Cal U-18/19 Girls USDA","Field 14"
"FC Kansas City U-18/19 Girls USDA","SPORTING Blue Valley U-18/19 Girls USDA","Kansas City Kansas Community College"
"Legends FC U-18/19 Girls USDA","West Coast Futbol Club U-18/19 Girls USDA","Silverlakes #8"
"Pateadores U-18/19 Girls USDA","Beach Futbol Club U-18/19 Girls USDA","Orange Coast College"
"PSV Union Football Club U-18/19 Girls USDA","Placer United SC U-18/19 Girls USDA","Jordan MS Field #3"
"Washington Spirit Academy - Virginia U-18/19 Girls USDA","PA Classics U-18/19 Girls USDA","Grist Mill Park #4"
"Lamorinda Soccer Club U-18/19 Girls USDA","California Thorns FC U-18/19 Girls USDA","Merritt College"
"Concorde Fire U-16/17 Girls USDA","IMG Academy U-16/17 Girls USDA","Georgia Soccer Park - Field 3"
"Concorde Fire U-18/19 Girls USDA","IMG Academy U-18/19 Girls USDA","Georgia Soccer Park - Field 1"
"Washington Spirit Academy - Baltimore Armour U-18/19 Girls USDA","Penn Fusion Soccer Academy U-18/19 Girls USDA","Maryland SoccerPlex 12"
"Cincinnati Development Academy U-18/19 Girls USDA","FC United Soccer Club U-18/19 Girls USDA","South Field"
"Long Island SC U-18/19 Girls USDA","FC Fury NY U-18/19 Girls USDA","John J Burns Park "
"Sky Blue - PDA U-18/19 Girls USDA","Virginia Development Academy U-18/19 Girls USDA","PDA #3 "
"Cedar Stars Academy - Monmouth U-18/19 Girls USDA","FC Virginia U-18/19 Girls USDA","Capelli Sport Complex - Field 3 FS"
"Beach Futbol Club U-14 Girls USDA","Albion SC U-14 Girls USDA","El Camino College"
"Colorado Rush U-15 Girls USDA","FC Dallas U-15 Girls USDA","Denver Christian School"
"Eagles Soccer Club U-14 Girls USDA","LA Galaxy U-14 Girls USDA","Field 14"
"Eclipse Select Soccer Club U-14 Girls USDA","Sockers FC U-14 Girls USDA","Field B"
"United Futbol Academy U-14 Girls USDA","IMG Academy U-14 Girls USDA","Fowler Park: Field 5 (turf)"
"United Futbol Academy U-15 Girls USDA","IMG Academy U-15 Girls USDA","Fowler Park: Field 10 (turf)"
"Concorde Fire U-14 Girls USDA","West Florida Flames U-14 Girls USDA","Georgia Soccer Park - Field 2"
"Concorde Fire U-15 Girls USDA","West Florida Flames U-15 Girls USDA","Georgia Soccer Park - Field 1"
"FC Fury NY U-14 Girls USDA","Oakwood Soccer Club U-14 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-14 Girls USDA","SC del Sol U-14 Girls USDA","Army and Navy Academy"
"Midwest United FC U-14 Girls USDA","Nationals U-14 Girls USDA","Grandville High School"
"Real Colorado U-14 Girls USDA","Dallas Texans U-14 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-16/17 Girls USDA","Dallas Texans U-16/17 Girls USDA","Real Colorado Soccer Complex Grass"
"Eagles Soccer Club U-15 Girls USDA","LA Galaxy U-15 Girls USDA","Field 14"
"Eclipse Select Soccer Club U-15 Girls USDA","Sockers FC U-15 Girls USDA","Field B"
"Orlando Pride U-14 Girls USDA","United Soccer Alliance U-14 Girls USDA","Field 6"
"Orlando Pride U-15 Girls USDA","United Soccer Alliance U-15 Girls USDA","Field 5"
"United Futbol Academy U-16/17 Girls USDA","IMG Academy U-16/17 Girls USDA","Fowler Park: Field 5 (turf)"
"United Futbol Academy U-18/19 Girls USDA","IMG Academy U-18/19 Girls USDA","Fowler Park: Field 10 (turf)"
"Beach Futbol Club U-15 Girls USDA","Albion SC U-15 Girls USDA","El Camino College"
"Colorado Rush U-14 Girls USDA","FC Dallas U-14 Girls USDA","Metro State University, Regency Athletic Complex"
"Colorado Rush U-16/17 Girls USDA","FC Dallas U-16/17 Girls USDA","Denver Christian School"
"FC Fury NY U-15 Girls USDA","Oakwood Soccer Club U-15 Girls USDA","St. Josephs College Field"
"Houston Dash U-14 Girls USDA","Solar Soccer Club U-14 Girls USDA","Field 3 (turf)"
"Houston Dash U-16/17 Girls USDA","Solar Soccer Club U-16/17 Girls USDA","Field 7"
"LA Galaxy San Diego U-15 Girls USDA","SC del Sol U-15 Girls USDA","Army and Navy Academy"
"Midwest United FC U-15 Girls USDA","Nationals U-15 Girls USDA","Grandville High School"
"Concorde Fire U-16/17 Girls USDA","West Florida Flames U-16/17 Girls USDA","Georgia Soccer Park - Field 2"
"Concorde Fire U-18/19 Girls USDA","West Florida Flames U-18/19 Girls USDA","Georgia Soccer Park - Field 1"
"Real Colorado U-15 Girls USDA","Dallas Texans U-15 Girls USDA","Real Colorado Soccer Complex F1"
"Real Colorado U-18/19 Girls USDA","Dallas Texans U-18/19 Girls USDA","Real Colorado Soccer Complex Grass"
"Eclipse Select Soccer Club U-16/17 Girls USDA","Sockers FC U-16/17 Girls USDA","Field B"
"Orlando Pride U-16/17 Girls USDA","United Soccer Alliance U-16/17 Girls USDA","Field 6"
"Orlando Pride U-18/19 Girls USDA","United Soccer Alliance U-18/19 Girls USDA","Field 5"
"Beach Futbol Club U-16/17 Girls USDA","Albion SC U-16/17 Girls USDA","El Camino College"
"Eagles Soccer Club U-16/17 Girls USDA","LA Galaxy U-16/17 Girls USDA","Field 14"
"Colorado Rush U-18/19 Girls USDA","FC Dallas U-18/19 Girls USDA","Denver Christian School"
"FC Fury NY U-16/17 Girls USDA","Oakwood Soccer Club U-16/17 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-16/17 Girls USDA","SC del Sol U-16/17 Girls USDA","Army and Navy Academy"
"Midwest United FC U-16/17 Girls USDA","Nationals U-16/17 Girls USDA","Grandville High School"
"Houston Dash U-15 Girls USDA","Solar Soccer Club U-15 Girls USDA","Field 3 (turf)"
"Houston Dash U-18/19 Girls USDA","Solar Soccer Club U-18/19 Girls USDA","Field 7"
"Eclipse Select Soccer Club U-18/19 Girls USDA","Sockers FC U-18/19 Girls USDA","Field B"
"Beach Futbol Club U-18/19 Girls USDA","Albion SC U-18/19 Girls USDA","El Camino College"
"Eagles Soccer Club U-18/19 Girls USDA","LA Galaxy U-18/19 Girls USDA","Field 14"
"FC Fury NY U-18/19 Girls USDA","Oakwood Soccer Club U-18/19 Girls USDA","St. Josephs College Field"
"LA Galaxy San Diego U-18/19 Girls USDA","SC del Sol U-18/19 Girls USDA","Army and Navy Academy"
"Midwest United FC U-18/19 Girls USDA","Nationals U-18/19 Girls USDA","Grandville High School"
"California Thorns FC U-14 Girls USDA","Albion SC U-14 Girls USDA","DeAnza College - Stadium Field"
"FC Fury NY U-14 Girls USDA","Sky Blue - NYSC U-14 Girls USDA","Soccer Park "
"LAFC Slammers U-14 Girls USDA","San Diego Surf U-14 Girls USDA","Grass"
"La Roca Futbol Club U-14 Girls USDA","PSV Union Football Club U-14 Girls USDA","RAC Field 1"
"Placer United SC U-14 Girls USDA","Eagles Soccer Club U-14 Girls USDA","Sierra College"
"Portland Thorns FC U-14 Girls USDA","Burlingame Soccer Club U-14 Girls USDA","Field 1"
"Portland Thorns FC U-16/17 Girls USDA","Burlingame Soccer Club U-16/17 Girls USDA","Field 2"
"Cedar Stars Academy - Monmouth U-14 Girls USDA","Sky Blue - PDA U-14 Girls USDA","Capelli Sport Complex - Field 3 FS"
"Indiana Fire Academy U-14 Girls USDA","Cincinnati Development Academy U-14 Girls USDA","Grand Park Sports Campus - Field 3 (Turf)"
"Long Island SC U-14 Girls USDA","New York City FC U-14 Girls USDA","Hofstra University"
"Los Angeles Premier Futbol Club U-14 Girls USDA","So Cal Blues Soccer Club U-14 Girls USDA","La Canada Stadium - Turf"
"Michigan Hawks U-18/19 Girls USDA","Shattuck - Saint Mary's U-18/19 Girls USDA","Jaycee Park"
"Nationals U-14 Girls USDA","FC United Soccer Club U-14 Girls USDA","Outdoor"
"NTH Tophat U-14 Girls USDA","Boca United Football Club U-14 Girls USDA","Metro North Park 3"
"NTH Tophat U-16/17 Girls USDA","Boca United Football Club U-16/17 Girls USDA","Metro North Park 1"
"Oakwood Soccer Club U-14 Girls USDA","FC Stars U-14 Girls USDA","TD Bank OSP #1 (front field)"
